timestamps,Eng_ctMisfCatThd,Eng_ctMisfEmiThd,Eng_tqAlt,Eng_bMisfFirstIntlCyc
0.9384001542605347,0,140,0.0,b'TRUE'
0.9457288088215137,0,140,0.0,b'TRUE'
0.95336444891268,0,140,0.0,b'TRUE'
0.9607461009754843,0,140,0.0,b'TRUE'
0.9682257484191723,0,140,0.0,b'TRUE'
0.976159374464487,0,140,0.0,b'TRUE'
0.9834410312407726,0,140,0.0,b'TRUE'
0.9911706669010982,0,140,0.0,b'TRUE'
0.9988063069922646,0,140,0.0,b'TRUE'
1.0062929541061294,0,140,0.0,b'TRUE'
1.0138225991934178,0,140,0.0,b'TRUE'
1.0217622249558644,0,140,0.0,b'TRUE'
1.0293438675921607,0,140,0.0,b'TRUE'
1.0371784983035468,0,140,0.0,b'TRUE'
1.0448591362735442,0,140,0.0,b'TRUE'
1.0524907765532134,0,140,0.0,b'TRUE'
1.0601714145234382,0,140,0.0,b'TRUE'
1.0682580333573242,0,140,0.0,b'TRUE'
1.0761466615235804,0,140,0.0,b'TRUE'
1.0836263089674958,0,140,0.0,b'TRUE'
1.0917579256802128,0,140,0.0,b'TRUE'
1.0994905611996728,0,140,0.0,b'TRUE'
1.1072761942205034,0,140,0.0,b'TRUE'
1.1154108107921274,0,140,0.0,b'TRUE'
1.1232944391942965,0,140,0.0,b'TRUE'
1.131176067690376,0,140,0.0,b'TRUE'
1.1392596866658096,0,140,0.0,b'TRUE'
1.147194312664169,0,140,0.0,b'TRUE'
1.1551829361171713,0,140,0.0,b'TRUE'
1.1634655457128247,0,140,0.0,b'TRUE'
1.1714971671392505,0,140,0.0,b'TRUE'
1.179480790827938,0,140,0.0,b'TRUE'
1.1881653814762103,0,140,0.0,b'TRUE'
1.1961620045522068,0,140,0.0,b'TRUE'
1.2041456282408944,0,140,0.0,b'TRUE'
1.2125282331235212,0,140,0.0,b'TRUE'
1.2206618497423278,0,140,0.0,b'TRUE'
1.228796466313952,0,140,0.0,b'TRUE'
1.237283066294367,0,140,0.0,b'TRUE'
1.245417682865991,0,140,0.0,b'TRUE'
1.2535502995319803,0,140,0.0,b'TRUE'
1.2621868924425144,0,140,0.0,b'TRUE'
1.2702675115594957,0,140,0.0,b'TRUE'
1.2784581254913974,0,140,0.0,b'TRUE'
1.28719271378327,0,140,0.0,b'TRUE'
1.295229334973783,0,140,0.0,b'TRUE'
1.3034719464549198,0,140,0.0,b'TRUE'
1.312156537103192,0,140,0.0,b'TRUE'
1.3204901442954906,0,140,0.0,b'TRUE'
1.3288257513931967,0,140,0.0,b'TRUE'
1.3375123419473312,0,140,0.0,b'TRUE'
1.3461039369790342,0,140,0.0,b'TRUE'
1.3543915463392295,0,140,0.0,b'TRUE'
1.3632761275609937,0,140,0.0,b'TRUE'
1.3717617275888188,0,140,0.0,b'TRUE'
1.3802943254015645,0,140,0.0,b'TRUE'
1.3892849016269793,0,140,0.0,b'TRUE'
1.3978324987326687,0,140,0.0,b'TRUE'
1.4064680916903853,0,140,0.0,b'TRUE'
1.4155056657007208,0,140,0.0,b'TRUE'
1.4241502582344765,0,140,0.0,b'TRUE'
1.4328338489299313,0,140,0.0,b'TRUE'
1.4418214252968937,0,140,0.0,b'TRUE'
1.4505050159923485,0,140,0.0,b'TRUE'
1.4591916065462556,0,140,0.0,b'TRUE'
1.4683271759377021,0,140,0.0,b'TRUE'
1.477171759044495,0,140,0.0,b'TRUE'
1.4861063379096322,0,140,0.0,b'TRUE'
1.495194909516158,0,140,0.0,b'TRUE'
1.5040864904078717,0,140,0.0,b'TRUE'
1.5127710810563713,0,140,0.0,b'TRUE'
1.5221656382400397,0,140,0.0,b'TRUE'
1.5311522146541847,0,140,0.0,b'TRUE'
1.5401397910211472,0,140,0.0,b'TRUE'
1.5494303531067999,0,140,0.0,b'TRUE'
1.5585239244778677,0,140,0.0,b'TRUE'
1.5676594938688595,0,140,0.0,b'TRUE'
1.5771990442183323,0,140,0.0,b'TRUE'
1.5863926108759188,0,140,0.0,b'TRUE'
1.5956911725845657,0,140,0.0,b'TRUE'
1.6053807158639302,0,140,0.0,b'TRUE'
1.6146212803064373,0,140,0.0,b'TRUE'
1.6241718301373567,0,140,0.0,b'TRUE'
1.6338153755848452,0,140,0.0,b'TRUE'
1.643254930647572,0,140,0.0,b'TRUE'
1.65279248109141,0,140,0.0,b'TRUE'
1.6626380170180255,0,140,0.0,b'TRUE'
1.6722375645397278,0,140,0.0,b'TRUE'
1.6821310982040814,0,140,0.0,b'TRUE'
1.6921706249868294,0,140,0.0,b'TRUE'
1.701717175006479,0,140,0.0,b'TRUE'
1.7114557159761716,0,140,0.0,b'TRUE'
1.7216522353592154,0,140,0.0,b'TRUE'
1.7313917762819528,0,140,0.0,b'TRUE'
1.7412333123975259,0,140,0.0,b'TRUE'
1.7515438264072145,0,140,0.0,b'TRUE'
1.7613343649261424,0,140,0.0,b'TRUE'
1.7711769009943055,0,140,0.0,b'TRUE'
1.7813804200472987,0,140,0.0,b'TRUE'
1.7912689539473376,0,140,0.0,b'TRUE'
1.8012284845008253,0,140,0.0,b'TRUE'
1.811569997049446,0,140,0.0,b'TRUE'
1.8215635260005456,0,140,0.0,b'TRUE'
1.8316560502853463,0,140,0.0,b'TRUE'
1.842199553313094,0,140,0.0,b'TRUE'
1.8521910823583312,0,140,0.0,b'TRUE'
1.862387601741375,0,140,0.0,b'TRUE'
1.8731320952952046,0,140,0.0,b'TRUE'
1.8832256195330501,0,140,0.0,b'TRUE'
1.89346513688929,0,140,0.0,b'TRUE'
1.9041186347324128,0,140,0.0,b'TRUE'
1.91436215190015,0,140,0.0,b'TRUE'
1.9247646615735903,0,140,0.0,b'TRUE'
1.9356091504143933,0,140,0.0,b'TRUE'
1.9461516534890961,0,140,0.0,b'TRUE'
1.9563951706568332,0,140,0.0,b'TRUE'
1.9673416546897897,0,140,0.0,b'TRUE'
1.9777871623366536,0,140,0.0,b'TRUE'
1.9883776631490946,0,140,0.0,b'TRUE'
1.9994331420448361,0,140,0.0,b'TRUE'
2.01013163776679,0,140,0.0,b'TRUE'
2.0211351191132962,0,140,0.0,b'TRUE'
2.0321366005539403,0,140,0.0,b'TRUE'
2.043134082183542,0,140,0.0,b'TRUE'
2.0541285639540092,0,140,0.0,b'TRUE'
2.06547202927527,0,140,0.0,b'TRUE'
2.076579505719792,0,140,0.0,b'TRUE'
2.0880729639711717,0,140,0.0,b'TRUE'
2.099620419677194,0,140,0.0,b'TRUE'
2.111116877786799,0,140,0.0,b'TRUE'
2.1224283446165373,0,140,0.0,b'TRUE'
2.134479776567332,0,140,0.0,b'TRUE'
2.1461272275601004,0,140,0.0,b'TRUE'
2.1576256855755673,0,140,0.0,b'TRUE'
2.169722115405648,0,140,0.0,b'TRUE'
2.181530558809982,0,140,0.0,b'TRUE'
2.193480995521213,0,140,0.0,b'TRUE'
2.205780415783238,0,140,0.0,b'TRUE'
2.2173298713948952,0,140,0.0,b'TRUE'
2.2291373148464118,0,140,0.0,b'TRUE'
2.2410907514163227,0,140,0.0,b'TRUE'
2.2522942233360936,0,140,0.0,b'TRUE'
2.264097666976113,0,140,0.0,b'TRUE'
2.276101101189397,0,140,0.0,b'TRUE'
2.28744656641652,0,140,0.0,b'TRUE'
2.2991010170790105,0,140,0.0,b'TRUE'
2.3107054700985827,0,140,0.0,b'TRUE'
2.322108932591618,0,140,0.0,b'TRUE'
2.3336573882506855,0,140,0.0,b'TRUE'
2.3452018440982556,0,140,0.0,b'TRUE'
2.356304320778463,0,140,0.0,b'TRUE'
2.3676977837428694,0,140,0.0,b'TRUE'
2.379244239496302,0,140,0.0,b'TRUE'
2.390093728101192,0,140,0.0,b'TRUE'
2.4012462024247725,0,140,0.0,b'TRUE'
2.4127406606289696,0,140,0.0,b'TRUE'
2.4234871540886616,0,140,0.0,b'TRUE'
2.4345846310045545,0,140,0.0,b'TRUE'
2.445727105799506,0,140,0.0,b'TRUE'
2.456425601521687,0,140,0.0,b'TRUE'
2.4673680857431464,0,140,0.0,b'TRUE'
2.4785635580403778,0,140,0.0,b'TRUE'
2.4891060611150806,0,140,0.0,b'TRUE'
2.5001015428385926,0,140,0.0,b'TRUE'
2.5111440223470254,0,140,0.0,b'TRUE'
2.5215925298523416,0,140,0.0,b'TRUE'
2.532386021096727,0,140,0.0,b'TRUE'
2.543330505224276,0,140,0.0,b'TRUE'
2.5538260105145127,0,140,0.0,b'TRUE'
2.5645175065662897,0,140,0.0,b'TRUE'
2.5752610001675293,0,140,0.0,b'TRUE'
2.5856535103123406,0,140,0.0,b'TRUE'
2.59634700626998,0,140,0.0,b'TRUE'
2.6071464972317244,0,140,0.0,b'TRUE'
2.617491009639025,0,140,0.0,b'TRUE'
2.6280845103101456,0,140,0.0,b'TRUE'
2.638728008624412,0,140,0.0,b'TRUE'
2.6490705211260774,0,140,0.0,b'TRUE'
2.6594130336275157,0,140,0.0,b'TRUE'
2.670053532083557,0,140,0.0,b'TRUE'
2.6801020584421167,0,140,0.0,b'TRUE'
2.6903935733473645,0,140,0.0,b'TRUE'
2.700636090562284,0,140,0.0,b'TRUE'
2.7105776219641484,0,140,0.0,b'TRUE'
2.721071127348523,0,140,0.0,b'TRUE'
2.73111965370731,0,140,0.0,b'TRUE'
2.7410631850150367,0,140,0.0,b'TRUE'
2.7510517142015942,0,140,0.0,b'TRUE'
2.761147238344847,0,140,0.0,b'TRUE'
2.770687788647365,0,140,0.0,b'TRUE'
2.7806283200964117,0,140,0.0,b'TRUE'
2.7907678421659057,0,140,0.0,b'TRUE'
2.800259394777868,0,140,0.0,b'TRUE'
2.8100479333911608,0,140,0.0,b'TRUE'
2.820039462436398,0,140,0.0,b'TRUE'
2.8292300292353048,0,140,0.0,b'TRUE'
2.8390205677542326,0,140,0.0,b'TRUE'
2.848457122958507,0,140,0.0,b'TRUE'
2.8575986920668583,0,140,0.0,b'TRUE'
2.8670352472713603,0,140,0.0,b'TRUE'
2.8765238000244153,0,140,0.0,b'TRUE'
2.885413381010494,0,140,0.0,b'TRUE'
2.894551950260393,0,140,0.0,b'TRUE'
2.9040395030606305,0,140,0.0,b'TRUE'
2.9126750960185745,0,140,0.0,b'TRUE'
2.921662672385537,0,140,0.0,b'TRUE'
2.93064724889382,0,140,0.0,b'TRUE'
2.9392358440670705,0,140,0.0,b'TRUE'
2.9480704276454617,0,140,0.0,b'TRUE'
2.9570590039652416,0,140,0.0,b'TRUE'
2.9653436134669846,0,140,0.0,b'TRUE'
2.9740812016173095,0,140,0.0,b'TRUE'
2.982663797073201,0,140,0.0,b'TRUE'
2.9909964043124546,0,140,0.0,b'TRUE'
2.9992310161705973,0,140,0.0,b'TRUE'
3.007663618696597,0,140,0.0,b'TRUE'
3.01570023988711,0,140,0.0,b'TRUE'
3.024035846984816,0,140,0.0,b'TRUE'
3.032067468411242,0,140,0.0,b'TRUE'
3.0400510920999295,0,140,0.0,b'TRUE'
3.0480317159299375,0,140,0.0,b'TRUE'
3.056066337215043,0,140,0.0,b'TRUE'
3.0636489798039293,0,140,0.0,b'TRUE'
3.071530608300236,0,140,0.0,b'TRUE'
3.0794112368437254,0,140,0.0,b'TRUE'
3.0870438770759847,0,140,0.0,b'TRUE'
3.0945755220691353,0,140,0.0,b'TRUE'
3.102307157635323,0,140,0.0,b'TRUE'
3.1096858098394478,0,140,0.0,b'TRUE'
3.117275452098511,0,140,0.0,b'TRUE'
3.124758099401106,0,140,0.0,b'TRUE'
3.1320397561773916,0,140,0.0,b'TRUE'
3.1393674107853258,0,140,0.0,b'TRUE'
3.1469970511591328,0,140,0.0,b'TRUE'
3.1540867169849207,0,140,0.0,b'TRUE'
3.1611623834705824,0,140,0.0,b'TRUE'
3.1683980424149922,0,140,0.0,b'TRUE'
3.1753317155935292,0,140,0.0,b'TRUE'
3.182459379628199,0,140,0.0,b'TRUE'
3.189685039043752,0,140,0.0,b'TRUE'
3.1965177169827257,0,140,0.0,b'TRUE'
3.203550385495191,0,140,0.0,b'TRUE'
3.2105250567412895,0,140,0.0,b'TRUE'
3.217257739393517,0,140,0.0,b'TRUE'
3.224137415117184,0,140,0.0,b'TRUE'
3.2311630839594727,0,140,0.0,b'TRUE'
3.2377517733989407,0,140,0.0,b'TRUE'
3.2445784516207823,0,140,0.0,b'TRUE'
3.2514531275799072,0,140,0.0,b'TRUE'
3.258034817349426,0,140,0.0,b'TRUE'
3.264661504998003,0,140,0.0,b'TRUE'
3.2714891831724344,0,140,0.0,b'TRUE'
3.2780168754873102,0,140,0.0,b'TRUE'
3.2844925702527235,0,140,0.0,b'TRUE'
3.2912162533291394,0,140,0.0,b'TRUE'
3.29755495455197,0,140,0.0,b'TRUE'
3.304030649317383,0,140,0.0,b'TRUE'
3.3106043394639073,0,140,0.0,b'TRUE'
3.3170350363504895,0,140,0.0,b'TRUE'
3.323159747659929,0,140,0.0,b'TRUE'
3.3297354377120882,0,140,0.0,b'TRUE'
3.3360161416685514,0,140,0.0,b'TRUE'
3.3420908553343907,0,140,0.0,b'TRUE'
3.348614547837542,0,140,0.0,b'TRUE'
3.3546912614092435,0,140,0.0,b'TRUE'
3.361016963244765,0,140,0.0,b'TRUE'
3.3672416698407233,0,140,0.0,b'TRUE'
3.3732203880313136,0,140,0.0,b'TRUE'
3.3793430994351183,0,140,0.0,b'TRUE'
3.3856688012704126,0,140,0.0,b'TRUE'
3.391595521911995,0,140,0.0,b'TRUE'
3.3976192379818713,0,140,0.0,b'TRUE'
3.4040459350569563,0,140,0.0,b'TRUE'
3.4097186676701767,0,140,0.0,b'TRUE'
3.415644388359169,0,140,0.0,b'TRUE'
3.422021087790654,0,140,0.0,b'TRUE'
3.427695820309964,0,140,0.0,b'TRUE'
3.433569543449721,0,140,0.0,b'TRUE'
3.4396442571155603,0,140,0.0,b'TRUE'
3.445369987231061,0,140,0.0,b'TRUE'
3.4511907128687653,0,140,0.0,b'TRUE'
3.457275426063461,0,140,0.0,b'TRUE'
3.463051153822107,0,140,0.0,b'TRUE'
3.4686708889335023,0,140,0.0,b'TRUE'
3.4746986048148756,0,140,0.0,b'TRUE'
3.48027034218876,0,140,0.0,b'TRUE'
3.486044070041771,0,140,0.0,b'TRUE'
3.492018788421092,0,140,0.0,b'TRUE'
3.4975925257008385,0,140,0.0,b'TRUE'
3.5032662582671037,0,140,0.0,b'TRUE'
3.509186979191554,0,140,0.0,b'TRUE'
3.5147617164241183,0,140,0.0,b'TRUE'
3.520384451394193,0,140,0.0,b'TRUE'
3.5262611743924026,0,140,0.0,b'TRUE'
3.531986904507903,0,140,0.0,b'TRUE'
3.5374086489516685,0,140,0.0,b'TRUE'
3.5431813768520897,0,140,0.0,b'TRUE'
3.5486541188920455,0,140,0.0,b'TRUE'
3.554179858434054,0,140,0.0,b'TRUE'
3.560049581762314,0,140,0.0,b'TRUE'
3.565524323708132,0,140,0.0,b'TRUE'
3.571145058772572,0,140,0.0,b'TRUE'
3.577021781771009,0,140,0.0,b'TRUE'
3.5822455355471448,0,140,0.0,b'TRUE'
3.5879662658983307,0,140,0.0,b'TRUE'
3.5934890055816595,0,140,0.0,b'TRUE'
3.5990137451708506,0,140,0.0,b'TRUE'
3.604486487211034,0,140,0.0,b'TRUE'
3.610056224679056,0,140,0.0,b'TRUE'
3.6154329712442177,0,140,0.0,b'TRUE'
3.6210537063084303,0,140,0.0,b'TRUE'
3.626635443211171,0,140,0.0,b'TRUE'
3.6320611874664337,0,140,0.0,b'TRUE'
3.637482931910199,0,140,0.0,b'TRUE'
3.6432556598106203,0,140,0.0,b'TRUE'
3.6486274066110127,0,140,0.0,b'TRUE'
3.654052150913458,0,140,0.0,b'TRUE'
3.659973871790953,0,140,0.0,b'TRUE'
3.665145628018081,0,140,0.0,b'TRUE'
3.6705173748187008,0,140,0.0,b'TRUE'
3.67614910936436,0,140,0.0,b'TRUE'
3.6814708585216067,0,140,0.0,b'TRUE'
3.68700159782793,0,140,0.0,b'TRUE'
3.69242334227215,0,140,0.0,b'TRUE'
3.6976950937857964,0,140,0.0,b'TRUE'
3.703019842801723,0,140,0.0,b'TRUE'
3.708488585030409,0,140,0.0,b'TRUE'
3.71371033890091,0,140,0.0,b'TRUE'
3.718984090320646,0,140,0.0,b'TRUE'
3.7243058394778927,0,140,0.0,b'TRUE'
3.729677586278285,0,140,0.0,b'TRUE'
3.7346523517906007,0,140,0.0,b'TRUE'
3.7400220986855857,0,140,0.0,b'TRUE'
3.745443843129351,0,140,0.0,b'TRUE'
3.7503136135908335,0,140,0.0,b'TRUE'
3.7559433482308577,0,140,0.0,b'TRUE'
3.7613630927692157,0,140,0.0,b'TRUE'
3.766039872327383,0,140,0.0,b'TRUE'
3.7714596168655135,0,140,0.0,b'TRUE'
3.777184347027969,0,140,0.0,b'TRUE'
3.78170613389193,0,140,0.0,b'TRUE'
3.7871258784300608,0,140,0.0,b'TRUE'
3.7926486181133896,0,140,0.0,b'TRUE'
3.7973703955506153,0,140,0.0,b'TRUE'
3.8026921447076347,0,140,0.0,b'TRUE'
3.808362877415675,0,140,0.0,b'TRUE'
3.8129846595659274,0,140,0.0,b'TRUE'
3.818206413436428,0,140,0.0,b'TRUE'
3.8240301389328124,0,140,0.0,b'TRUE'
3.8282499400306733,0,140,0.0,b'TRUE'
3.83357168918792,0,140,0.0,b'TRUE'
3.8393954146843043,0,140,0.0,b'TRUE'
3.8435652181390196,0,140,0.0,b'TRUE'
3.849034960320523,0,140,0.0,b'TRUE'
3.8544567047642886,0,140,0.0,b'TRUE'
3.8589784916282497,0,140,0.0,b'TRUE'
3.864099250259187,0,140,0.0,b'TRUE'
3.8699730798316523,0,140,0.0,b'TRUE'
3.8739939810652686,0,140,0.0,b'TRUE'
3.87936284918851,0,140,0.0,b'TRUE'
3.885136707364154,0,140,0.0,b'TRUE'
3.889152608720451,0,140,0.0,b'TRUE'
3.8945274766963394,0,140,0.0,b'TRUE'
3.9003483337173748,0,140,0.0,b'TRUE'
3.904369234950991,0,140,0.0,b'TRUE'
3.9096371055550208,0,140,0.0,b'TRUE'
3.9154639624284755,0,140,0.0,b'TRUE'
3.9194808637603273,0,140,0.0,b'TRUE'
3.9250067280274834,0,140,0.0,b'TRUE'
3.930576591213594,0,140,0.0,b'TRUE'
3.934449496082607,0,140,0.0,b'TRUE'
3.940069358040546,0,140,0.0,b'TRUE'
3.94559122240571,0,140,0.0,b'TRUE'
3.949408128650248,0,140,0.0,b'TRUE'
3.9550399903134803,0,140,0.0,b'TRUE'
3.9605098559559337,0,140,0.0,b'TRUE'
3.9643287621511263,0,140,0.0,b'TRUE'
3.9699486241090653,0,140,0.0,b'TRUE'
3.975423489628838,0,140,0.0,b'TRUE'
3.9792403958733757,0,140,0.0,b'TRUE'
3.9846622626946555,0,140,0.0,b'TRUE'
3.990382122196479,0,140,0.0,b'TRUE'
3.9940540320023956,0,140,0.0,b'TRUE'
3.9996238951887335,0,140,0.0,b'TRUE'
4.005296755844711,0,140,0.0,b'TRUE'
4.009012664570264,0,140,0.0,b'TRUE'
4.014538528836965,0,140,0.0,b'TRUE'
4.020308387110617,0,140,0.0,b'TRUE'
4.023980296916761,0,140,0.0,b'TRUE'
4.029550160102872,0,140,0.0,b'TRUE'
4.034072049030783,0,140,0.0,b'TRUE'
4.038992928157995,0,140,0.0,b'TRUE'
4.04406380360092,0,140,0.0,b'TRUE'
4.049081680345807,0,140,0.0,b'TRUE'
4.0536025692979365,0,140,0.0,b'TRUE'
4.059025436094771,0,140,0.0,b'TRUE'
4.063945315246883,0,140,0.0,b'TRUE'
4.06846420424813,0,140,0.0,b'TRUE'
4.073638077161149,0,140,0.0,b'TRUE'
4.078455958818267,0,140,0.0,b'TRUE'
4.0832288415811036,0,140,0.0,b'TRUE'
4.08834671586942,0,140,0.0,b'TRUE'
4.093217596224804,0,140,0.0,b'TRUE'
4.097990478987413,0,140,0.0,b'TRUE'
4.10306035445501,0,140,0.0,b'TRUE'
4.107978233656013,0,140,0.0,b'TRUE'
4.112700117671238,0,140,0.0,b'TRUE'
4.1179719881770325,0,140,0.0,b'TRUE'
4.122691872241376,0,140,0.0,b'TRUE'
4.12746375502843,0,140,0.0,b'TRUE'
4.132585629218738,0,140,0.0,b'TRUE'
4.137455509598794,0,140,0.0,b'TRUE'
4.142228392361176,0,140,0.0,b'TRUE'
4.147296267877891,0,140,0.0,b'TRUE'
4.1521661482579475,0,140,0.0,b'TRUE'
4.156989029792385,0,140,0.0,b'TRUE'
4.16205990523531,0,140,0.0,b'TRUE'
4.166977784436085,0,140,0.0,b'TRUE'
4.171700668426865,0,140,0.0,b'TRUE'
4.176971538957332,0,140,0.0,b'TRUE'
4.181691423021903,0,140,0.0,b'TRUE'
4.186511304629903,0,140,0.0,b'TRUE'
4.1915831800481556,0,140,0.0,b'TRUE'
4.196453060428212,0,140,0.0,b'TRUE'
4.201222943264611,0,140,0.0,b'TRUE'
4.206301818510838,0,140,0.0,b'TRUE'
4.211168698964684,0,140,0.0,b'TRUE'
4.215995580400659,0,140,0.0,b'TRUE'
4.221012457169991,0,140,0.0,b'TRUE'
4.225987334971023,0,140,0.0,b'TRUE'
4.230606221516155,0,140,0.0,b'TRUE'
4.235730095657345,0,140,0.0,b'TRUE'
4.240546977339136,0,140,0.0,b'TRUE'
4.245319860101745,0,140,0.0,b'TRUE'
4.250387735618233,0,140,0.0,b'TRUE'
4.255260615924499,0,140,0.0,b'TRUE'
4.259980499988842,0,140,0.0,b'TRUE'
4.265051375431767,0,140,0.0,b'TRUE'
4.269969254632997,0,140,0.0,b'TRUE'
4.274643139827276,0,140,0.0,b'TRUE'
4.279661016571936,0,140,0.0,b'TRUE'
4.284531896927319,0,140,0.0,b'TRUE'
4.289250781016335,0,140,0.0,b'TRUE'
4.29432465638547,0,140,0.0,b'TRUE'
4.2992425355864725,0,140,0.0,b'TRUE'
