timestamps,DiagIf_ctIumprDenom,DiagIf_tiIumprEngOnCum,DiagIf_tiIumprIdl,DiagIf_tiIumprVehSpdCum,Eng_ctMisfAdpPlausAbs,Eng_ctMisfAdpPlausNvm,Eng_ctMisfAdpPlausRel,Eng_ctMisfEmiIntl,Eng_ctMisfTiAdpRst,Exh_facOxiCat1Bnk1,Veh_pEnvLstDcy,Veh_tiEngOffEngSpdCyc,Air_bCAir_bChkCycCmpl_pEnvhk,Veh_bDiagEcuOffFin
88.998993678033,5,85.5,0.0,27.1,0,0,0,0,0,0.0,960.15625,272,b'TRUE',b'TRUE'
89.99894618225517,5,86.5,0.0,28.1,0,0,0,0,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
90.99887665371352,5,87.5,0.0,29.1,0,0,0,0,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
91.99920004303567,5,88.5,0.0,30.1,0,0,0,0,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
92.99883043138834,5,89.5,0.0,31.1,0,0,0,0,0,0.0,960.546875,272,b'TRUE',b'TRUE'
93.9988427595672,5,90.5,0.0,32.1,0,0,0,0,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
94.99886492599035,5,91.5,0.0,33.1,0,0,0,0,0,0.0,960.9375,272,b'TRUE',b'TRUE'
95.99983909352159,5,92.5,0.0,34.1,0,0,0,0,0,0.0,960.9375,272,b'TRUE',b'TRUE'
96.99872750972281,5,93.5,0.0,35.1,0,0,0,0,0,0.0,960.9375,272,b'TRUE',b'TRUE'
97.99879241183226,5,94.5,0.0,36.1,0,0,0,0,0,0.0,960.9375,272,b'TRUE',b'TRUE'
98.99915231774503,5,95.5,0.0,37.1,0,0,0,0,0,0.0,961.328125,272,b'TRUE',b'TRUE'
99.99934166658204,5,96.5,0.0,38.1,0,0,0,1,0,0.0,961.328125,272,b'TRUE',b'TRUE'
100.9993928175827,5,97.5,0.0,39.1,0,0,0,1,0,0.0,961.328125,272,b'TRUE',b'TRUE'
101.99915496649919,5,98.5,0.0,40.1,0,0,0,1,0,0.0,961.5234375,272,b'TRUE',b'TRUE'
102.99931344641664,5,99.5,0.0,41.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
103.99898175128328,5,100.5,0.0,42.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
104.99911706188868,5,101.5,0.0,43.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
105.99884794498212,5,102.5,0.0,44.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
106.99890165451507,5,103.5,0.0,45.1,0,0,0,1,0,0.0,961.9140625,272,b'TRUE',b'TRUE'
107.99888036353514,5,104.5,0.0,46.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
108.99887749204936,5,105.5,0.0,47.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
109.99852862524858,5,106.5,0.0,48.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
110.9988567612454,5,107.5,0.0,49.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
111.99849473570066,5,108.5,0.0,50.1,0,0,0,1,0,0.0,961.71875,272,b'TRUE',b'TRUE'
112.99878916460148,5,109.5,0.0,51.1,0,0,0,1,0,0.0,961.328125,272,b'TRUE',b'TRUE'
113.99882658671413,5,110.5,0.0,52.1,0,0,0,1,0,0.0,961.1328125,272,b'TRUE',b'TRUE'
114.998742515294,5,111.5,0.0,53.1,0,0,0,1,0,0.0,960.9375,272,b'TRUE',b'TRUE'
115.99872830211825,5,112.5,0.0,54.1,0,0,0,1,0,0.0,960.9375,272,b'TRUE',b'TRUE'
116.99880409018078,5,113.5,0.0,55.1,0,0,0,1,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
117.99878470283875,5,114.5,0.0,56.1,0,0,0,1,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
118.99876852697344,5,115.5,0.0,57.1,0,0,0,1,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
119.9986853505834,5,116.5,0.0,58.1,0,0,0,1,0,0.0,960.15625,272,b'TRUE',b'TRUE'
120.99870258220471,5,117.5,0.0,59.1,0,0,0,1,0,0.0,960.15625,272,b'TRUE',b'TRUE'
121.9986932623433,5,118.5,0.0,60.1,0,0,0,1,0,0.0,959.9609375,272,b'TRUE',b'TRUE'
122.99863894227019,5,119.5,0.0,61.1,0,0,0,1,0,0.0,959.9609375,272,b'TRUE',b'TRUE'
123.9990463534341,5,120.5,0.0,62.1,0,0,0,2,0,0.0,959.9609375,272,b'TRUE',b'TRUE'
124.99856049413211,5,121.5,0.0,63.1,0,0,0,2,0,0.0,959.9609375,272,b'TRUE',b'TRUE'
125.99860263647862,5,122.5,0.0,64.10000000000001,0,0,0,2,0,0.0,959.9609375,272,b'TRUE',b'TRUE'
126.99827564395675,5,123.5,0.0,65.10000000000001,0,0,0,2,0,0.0,959.9609375,272,b'TRUE',b'TRUE'
127.99856703284605,5,124.5,0.0,66.10000000000001,0,0,0,2,0,0.0,960.15625,272,b'TRUE',b'TRUE'
128.99851642092108,5,125.5,0.0,67.10000000000001,0,0,0,2,0,0.0,960.15625,272,b'TRUE',b'TRUE'
129.99902176427713,5,126.5,0.0,68.10000000000001,0,0,0,2,0,0.0,960.15625,272,b'TRUE',b'TRUE'
130.9989588332537,5,127.5,0.0,69.10000000000001,0,0,0,2,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
131.99937090321328,5,128.5,0.0,70.10000000000001,0,0,0,2,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
132.9983769354876,5,129.5,0.0,71.10000000000001,0,0,0,2,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
133.99836577099632,5,130.5,0.0,72.10000000000001,0,0,0,2,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
134.9982626063429,5,131.5,0.0,73.10000000000001,0,0,0,2,0,0.0,960.9375,272,b'TRUE',b'TRUE'
135.997996432503,5,132.5,0.0,74.10000000000001,0,0,0,2,0,0.0,960.9375,272,b'TRUE',b'TRUE'
136.99866620074317,5,133.5,0.0,75.10000000000001,0,0,0,2,0,0.0,961.1328125,272,b'TRUE',b'TRUE'
137.99853196756158,5,134.5,0.0,76.10000000000001,0,0,0,2,0,0.0,961.1328125,272,b'TRUE',b'TRUE'
138.99878072313732,5,135.5,0.0,77.10000000000001,0,0,0,2,0,0.0,961.1328125,272,b'TRUE',b'TRUE'
139.99869639638928,5,136.5,0.0,78.10000000000001,0,0,0,2,0,0.0,960.9375,272,b'TRUE',b'TRUE'
140.99815906886943,5,137.5,0.0,79.10000000000001,0,0,0,2,0,0.0,960.9375,272,b'TRUE',b'TRUE'
141.99813272396568,5,138.5,0.0,80.10000000000001,0,0,0,2,0,0.0,960.9375,272,b'TRUE',b'TRUE'
142.99878722745052,5,139.5,0.0,81.10000000000001,0,0,0,2,0,0.0,960.9375,272,b'TRUE',b'TRUE'
143.99818472901825,5,140.5,0.0,82.10000000000001,0,0,0,3,0,0.0,960.9375,272,b'TRUE',b'TRUE'
144.99800527017214,5,141.5,0.0,83.10000000000001,0,0,0,3,0,0.0,960.9375,272,b'TRUE',b'TRUE'
145.99814713424712,5,142.5,0.0,84.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
146.99817499812343,5,143.5,0.0,85.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
147.99845283701143,5,144.5,0.0,86.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
148.99915842061455,5,145.5,0.0,87.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
149.99813800149423,5,146.5,0.0,88.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
150.9979375867406,5,147.5,0.0,89.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
151.99750820593908,5,148.5,0.0,90.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
152.99750182582648,5,149.5,0.0,91.10000000000001,0,0,0,3,0,0.0,960.546875,272,b'TRUE',b'TRUE'
153.99786344947643,5,150.5,0.0,92.10000000000001,0,0,0,3,0,0.0,960.546875,272,b'TRUE',b'TRUE'
154.99773511182866,5,151.5,0.0,93.10000000000001,0,0,0,3,0,0.0,960.9375,272,b'TRUE',b'TRUE'
155.9978087745112,5,152.5,0.0,94.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
156.99777743518644,5,153.5,0.0,95.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
157.99823506639223,5,154.5,0.0,96.10000000000001,0,0,0,3,0,0.0,960.7421875,272,b'TRUE',b'TRUE'
158.99777769611683,5,155.5,0.0,97.10000000000001,0,0,0,3,0,0.0,960.546875,272,b'TRUE',b'TRUE'
159.99726532338536,5,156.5,0.0,98.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
160.99724891250662,5,157.5,0.0,99.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
161.9972405016597,5,158.5,0.0,100.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
162.99721409165068,5,159.5,0.0,101.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
163.9972017096734,5,160.5,0.0,102.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
164.9971523276181,5,161.5,0.0,103.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
165.99785400334804,5,162.5,0.0,104.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
166.99742508323106,5,163.5,0.0,105.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
167.9979031659168,5,164.5,0.0,106.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
168.99746923454222,5,165.5,0.0,107.10000000000001,0,0,0,3,0,0.0,960.546875,272,b'TRUE',b'TRUE'
169.9971005286061,5,166.5,0.0,108.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
170.99711282354838,5,167.5,0.0,109.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
171.9983151209599,5,168.5,0.0,110.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
172.99732821289217,5,169.5,0.0,111.10000000000001,0,0,0,3,0,0.0,960.546875,272,b'TRUE',b'TRUE'
173.9970123062085,5,170.5,0.0,112.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
174.99730840082339,5,171.5,0.0,113.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
175.9972787151637,5,172.5,0.0,114.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
176.99727431453357,5,173.5,0.0,115.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
177.99728891425184,5,174.5,0.0,116.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
178.99737497410388,5,175.5,0.0,117.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
179.9971525685105,5,176.5,0.0,118.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
180.99686816231406,5,177.5,0.0,119.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
181.99714115803363,5,178.5,0.0,120.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
182.99818886649155,5,179.5,0.0,121.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
183.99677056088694,5,180.5,0.0,122.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
184.99676748183265,5,181.5,0.0,123.10000000000001,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
185.99680227492354,5,182.5,0.0,124.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
186.9967060675117,5,183.5,0.0,125.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
187.9967239894322,5,184.5,0.0,126.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
188.99670483742375,5,185.5,0.0,127.10000000000001,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
189.99657368508633,5,186.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
190.9965829506691,5,187.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
191.9972441564314,5,188.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
192.99651235913916,5,189.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
193.9965243776096,5,190.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
194.99648737428652,5,191.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
195.99644637096208,5,192.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
196.99673738746787,5,193.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
197.99640340529731,5,194.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
198.996373423739,5,195.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
199.99662824846746,5,196.5,0.0,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
200.9966500446899,5,197.5,0.2,128.0,0,0,0,3,0,0.0,960.15625,272,b'TRUE',b'TRUE'
201.99659484076255,5,198.5,0.0,128.0,0,0,0,3,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
202.9965856711642,5,199.5,0.0,128.0,0,0,0,4,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
203.9963285066915,5,200.5,0.0,128.0,0,0,0,4,0,0.0,960.3515625,272,b'TRUE',b'TRUE'
204.99622434249613,5,201.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
205.99625722834026,5,202.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
206.99619912273192,5,203.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
207.99614601713256,5,204.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
208.99610386286804,5,205.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
209.99747970080352,5,206.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
210.9960945336934,5,207.5,0.5,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
211.99633344034373,5,208.5,1.5,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
212.9964183627162,5,209.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
213.99600428414124,5,210.5,0.0,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
214.99633003216877,5,211.5,0.2,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
215.9959377398627,5,212.5,1.2000000000000002,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
216.99583844804147,5,213.5,2.2,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
217.99582043287228,5,214.5,3.2,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
218.9958613778872,5,215.5,4.2,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
219.99581932232832,5,216.5,5.2,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
220.9957922858739,5,217.5,6.2,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
221.99577436382242,5,218.5,7.2,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
222.995763441897,5,219.5,8.200000000000001,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
223.99579120877024,5,220.5,9.200000000000001,128.0,0,0,0,4,0,0.0,960.15625,272,b'TRUE',b'TRUE'
