timestamps,Air_pInMnfMdlFilMaxBnk1,Air_pInMnfMdlFilMinBnk1,Air_pInMnfRawFilMaxBnk1,Air_pInMnfRawFilMinBnk1,Disp_dstTot,Eng_dMisfRoadThd,Eng_rPurgeTnk,Eng_vMisfWhlVld,Exh_bPfilRgnStge2,Veh_ctHiDiagEngOff,Veh_ctLoDiagEngOff,Veh_ctLoIniDiagEngOff,Veh_v,Air_bChk_pInMnfBnk1,Eng_bMisfRoad,Eng_bStrtEndCyc,Exh_bOxiCat1Bnk1AdpFin
1.4804682559333742,1684.84375,643.28125,797.421875,797.421875,14263716,3.5976833767361103,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'FALSE',b'FALSE'
1.5018205682135886,1684.84375,643.28125,797.421875,797.421875,14263716,3.5976833767361103,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.5205202143843053,1630.15625,613.984375,796.328125,796.328125,14263716,3.577338324652777,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.540456704882672,1566.875,578.046875,758.4375,758.4375,14263716,3.577338324652777,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.5613040807074867,1566.875,578.046875,758.4375,758.4375,14263716,3.577338324652777,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.5804336727742339,1480.46875,528.59375,721.5625,721.5625,14263716,3.596835666232638,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.601972961507272,1406.25,485.9375,685.703125,685.703125,14263716,3.596835666232638,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.620551622909261,1406.25,485.9375,685.703125,685.703125,14263716,3.5900539822048603,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.6404951125296066,1356.40625,457.34375,649.921875,649.921875,14263716,3.5900539822048603,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.6604436015040847,1282.1875,415.0,613.046875,613.046875,14263716,3.599378797743055,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.6812839782214724,1232.96875,386.953125,575.078125,575.078125,14263716,3.581576877170138,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.7005655511457007,1232.96875,386.953125,575.078125,575.078125,14263716,3.581576877170138,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.7205140401201788,1158.59375,344.921875,541.40625,541.40625,14263716,3.5485161675347214,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.7412534295581281,1111.171875,317.421875,509.765625,509.765625,14263716,3.523084852430555,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.7605390019743936,1066.71875,291.171875,482.421875,482.421875,14263716,3.4874810112847214,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.7805224865442142,1003.4375,254.140625,457.109375,457.109375,14263716,3.4417046440972214,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.800753939911374,963.28125,230.859375,435.0,435.0,14263716,3.4417046440972214,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.8206094406050397,924.765625,208.75,413.90625,413.90625,14263716,3.423902723524305,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.8407009115762776,888.046875,187.96875,395.0,395.0,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.8606024064793019,853.046875,168.59375,377.03125,377.03125,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.880646883379086,820.46875,150.859375,361.25,361.25,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.9007893479429185,789.84375,134.53125,346.484375,346.484375,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.9207858308800496,761.09375,119.375,332.8125,332.8125,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.940573340121773,734.0625,105.390625,320.15625,320.15625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.960657811985584,708.75,92.65625,307.5,307.5,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
1.980510313049308,685.15625,80.9375,297.03125,297.03125,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.0007007715612417,663.046875,70.234375,286.484375,286.484375,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
