timestamps,FuSHp_pCtlBnk1,Veh_bSailEna
1.7436745146405883,-0.226,b'TRUE'
1.754476154979784,-0.226,b'TRUE'
1.7652847944409586,-0.228,b'TRUE'
1.7761414278502343,-0.228,b'TRUE'
1.7866381065832684,-0.222,b'TRUE'
1.7974367473070743,-0.226,b'TRUE'
1.8082873814710183,-0.224,b'TRUE'
1.8191870094888145,-0.222,b'TRUE'
1.82983266946394,-0.22,b'TRUE'
1.8407292978517944,-0.216,b'TRUE'
1.8516359249770176,-0.212,b'TRUE'
1.8626405397662893,-0.212,b'TRUE'
1.873645154555561,-0.212,b'TRUE'
1.8847017627995228,-0.212,b'TRUE'
1.895752371798153,-0.21,b'TRUE'
1.9068489750206936,-0.20800000000000002,b'TRUE'
1.9181985463947058,-0.20800000000000002,b'TRUE'
1.9292471556400415,-0.20800000000000002,b'TRUE'
1.9403497580933617,-0.20600000000000002,b'TRUE'
1.951596342434641,-0.20600000000000002,b'TRUE'
1.9631008942960761,-0.20400000000000001,b'TRUE'
1.9742514907120494,-0.20400000000000001,b'TRUE'
1.9855460690014297,-0.2,b'TRUE'
1.9971456089115236,-0.198,b'TRUE'
2.0083461990288924,-0.194,b'TRUE'
2.0197947579436004,-0.192,b'TRUE'
2.0312403172283666,-0.19,b'TRUE'
2.042700874633738,-0.192,b'TRUE'
2.0542514207045315,-0.188,b'TRUE'
2.0657559725659667,-0.188,b'TRUE'
2.0773065186367603,-0.184,b'TRUE'
2.0891100328735774,-0.182,b'TRUE'
2.1004596042475896,-0.18,b'TRUE'
2.1122131247684592,-0.178,b'TRUE'
2.1237646707159,-0.178,b'TRUE'
2.135464198028785,-0.178,b'TRUE'
2.147218718426302,-0.178,b'TRUE'
2.1591192204505205,-0.18,b'TRUE'
2.170617773066624,-0.178,b'TRUE'
2.182424286918831,-0.18,b'TRUE'
2.194226801279001,-0.18,b'TRUE'
2.2062242910906207,-0.182,b'TRUE'
2.2181737869395874,-0.182,b'TRUE'
2.2300732890871586,-0.182,b'TRUE'
2.2420797777740518,-0.184,b'TRUE'
2.254183254248346,-0.186,b'TRUE'
2.266187503992114,-0.184,b'TRUE'
2.2784387524443446,-0.182,b'TRUE'
2.290800994102028,-0.184,b'TRUE'
2.3033562238997547,-0.184,b'TRUE'
2.3161094415554544,-0.184,b'TRUE'
2.3286106746818405,-0.18,b'TRUE'
2.341422888726811,-0.182,b'TRUE'
2.3543770940450486,-0.182,b'TRUE'
2.3673832961940207,-0.18,b'TRUE'
2.3805924858752405,-0.176,b'TRUE'
2.3941036570467986,-0.178,b'TRUE'
2.4073098469234537,-0.176,b'TRUE'
2.420820018145605,-0.17400000000000002,b'TRUE'
2.4344801801635185,-0.17,b'TRUE'
2.4482873331726296,-0.17,b'TRUE'
2.4622484767314745,-0.168,b'TRUE'
2.4762586172873853,-0.162,b'TRUE'
2.4904717453900957,-0.162,b'TRUE'
2.5047858673060546,-0.158,b'TRUE'
2.5192989770002896,-0.162,b'TRUE'
2.5341170679894276,-0.16,b'TRUE'
2.5487331713811727,-0.16,b'TRUE'
2.5636992532818113,-0.164,b'TRUE'
2.579014313785592,-0.162,b'TRUE'
2.5941343862650683,-0.16,b'TRUE'
2.609404449525755,-0.156,b'TRUE'
2.6251774819393177,-0.156,b'TRUE'
2.640994511646568,-0.152,b'TRUE'
2.6567205469473265,-0.154,b'TRUE'
2.6731495391140925,-0.156,b'TRUE'
2.6893205471133115,-0.158,b'TRUE'
2.706144515046617,-0.158,b'TRUE'
2.722715498515754,-0.16,b'TRUE'
2.7397894511232153,-0.162,b'TRUE'
2.757118388079107,-0.164,b'TRUE'
2.774603315483546,-0.164,b'TRUE'
2.792328228155384,-0.166,b'TRUE'
2.810452116347733,-0.168,b'TRUE'
2.8290449757914757,-0.168,b'TRUE'
2.8475258420803584,-0.168,b'TRUE'
2.866407683788566,-0.17200000000000001,b'TRUE'
2.8856875010824297,-0.17200000000000001,b'TRUE'
2.905268299902673,-0.17400000000000002,b'TRUE'
2.925154080017819,-0.17400000000000002,b'TRUE'
2.9453038439387456,-0.176,b'TRUE'
2.9661425655940548,-0.178,b'TRUE'
2.987134277878795,-0.178,b'TRUE'
3.0084279716247693,-0.18,b'TRUE'
3.0301816371502355,-0.18,b'TRUE'
3.0525262664305046,-0.182,b'TRUE'
3.0753788645524764,-0.186,b'TRUE'
3.0990324135345872,-0.186,b'TRUE'
3.1226829627121333,-0.188,b'TRUE'
3.1473344504775014,-0.192,b'TRUE'
3.172542904081638,-0.192,b'TRUE'
3.198549308726797,-0.19,b'TRUE'
3.2251656759617617,-0.19,b'TRUE'
3.252542996502598,-0.19,b'TRUE'
3.280965252954047,-0.178,b'TRUE'
3.310088466416346,-0.182,b'TRUE'
3.340011630789377,-0.226,b'TRUE'
3.370695748482831,-0.23,b'TRUE'
3.402396803794545,-0.216,b'TRUE'
3.434633826240315,-0.18,b'TRUE'
3.46732982051617,-0.08600000000000001,b'TRUE'
3.5009717567736516,-0.034,b'TRUE'
3.534568695788039,-0.098,b'TRUE'
3.568969585481682,-0.132,b'TRUE'
3.6023735363269225,-0.158,b'TRUE'
3.63520652220177,-0.17,b'TRUE'
3.6671505626145517,-0.186,b'TRUE'
3.6980926644901047,-0.218,b'TRUE'
3.7275218591676094,-0.23600000000000002,b'TRUE'
3.7559921126667177,-0.27,b'TRUE'
3.7830094553064555,-0.306,b'TRUE'
3.8090628570789704,-0.298,b'TRUE'
3.8340753226948436,-0.262,b'TRUE'
3.8584808255545795,-0.298,b'TRUE'
3.882099376685801,-0.34,b'TRUE'
3.9052429569564993,-0.3,b'TRUE'
3.9278845680091763,-0.26,b'TRUE'
3.9495222406549146,-0.23600000000000002,b'TRUE'
3.9710219217668055,-0.22,b'TRUE'
3.992019633675226,-0.214,b'TRUE'
4.012353386322501,-0.218,b'TRUE'
4.03243915416533,-0.228,b'TRUE'
4.052169943795888,-0.232,b'TRUE'
4.071653748571406,-0.23,b'TRUE'
4.090678581502288,-0.218,b'TRUE'
4.109409432465326,-0.216,b'TRUE'
4.127994292386574,-0.216,b'TRUE'
4.1460741832852355,-0.218,b'TRUE'
4.164053080370649,-0.222,b'TRUE'
4.181882986609707,-0.222,b'TRUE'
4.1992029241228,-0.224,b'TRUE'
4.216527861339272,-0.218,b'TRUE'
4.2338477988523655,-0.22,b'TRUE'
4.250564773363293,-0.22,b'TRUE'
4.267346743872621,-0.222,b'TRUE'
4.284020721024716,-0.228,b'TRUE'
4.300489710731198,-0.25,b'TRUE'
4.316969699779292,-0.266,b'TRUE'
4.332988717098487,-0.272,b'TRUE'
4.349153725459472,-0.272,b'TRUE'
4.365124745731008,-0.28,b'TRUE'
4.3809887725656145,-0.274,b'TRUE'
4.396912795709794,-0.252,b'TRUE'
4.412430843760375,-0.23,b'TRUE'
4.427997888808021,-0.224,b'TRUE'
4.443364946127985,-0.22,b'TRUE'
4.458980988172697,-0.216,b'TRUE'
4.474105060391593,-0.20800000000000002,b'TRUE'
4.489264130461378,-0.202,b'TRUE'
4.504429200169397,-0.198,b'TRUE'
4.519541273126378,-0.186,b'TRUE'
4.534864333138102,-0.17400000000000002,b'TRUE'
4.549924409293452,-0.17,b'TRUE'
4.564946487764245,-0.17400000000000002,b'TRUE'
4.579961566676501,-0.17,b'TRUE'
4.595077639387454,-0.162,b'TRUE'
4.610087718596332,-0.166,b'TRUE'
4.625152794440509,-0.168,b'TRUE'
4.640214870465569,-0.164,b'TRUE'
4.655329943241667,-0.162,b'TRUE'
4.6703410223854,-0.162,b'TRUE'
4.685408098113839,-0.164,b'TRUE'
4.700421177141833,-0.164,b'TRUE'
4.7155412496067575,-0.158,b'TRUE'
4.730551328815635,-0.16,b'TRUE'
4.745820392141467,-0.166,b'TRUE'
4.760885467985644,-0.16,b'TRUE'
4.775954543583793,-0.158,b'TRUE'
4.790963622857816,-0.16,b'TRUE'
4.806079695568768,-0.166,b'TRUE'
4.8211917685257495,-0.162,b'TRUE'
4.836365837676566,-0.156,b'TRUE'
4.851432913390453,-0.156,b'TRUE'
4.8668079702183595,-0.16,b'TRUE'
4.881926042813574,-0.158,b'TRUE'
4.896991118657751,-0.15,b'TRUE'
4.912155188416363,-0.154,b'TRUE'
4.9272712611273155,-0.162,b'TRUE'
4.942436330835334,-0.16,b'TRUE'
4.957849385333247,-0.15,b'TRUE'
4.972914461177424,-0.154,b'TRUE'
4.987925540321156,-0.16,b'TRUE'
5.003094609783147,-0.162,b'TRUE'
5.018309676423086,-0.158,b'TRUE'
5.0334747461311045,-0.156,b'TRUE'
5.048844803255633,-0.162,b'TRUE'
5.063922878311131,-0.158,b'TRUE'
5.078991953894728,-0.154,b'TRUE'
5.094112026374204,-0.156,b'TRUE'
5.109271096443989,-0.162,b'TRUE'
5.124436166152008,-0.16,b'TRUE'
5.1398492206353685,-0.152,b'TRUE'
5.154916296363807,-0.154,b'TRUE'
5.169877378575619,-0.16,b'TRUE'
5.185098444853792,-0.156,b'TRUE'
5.200310511674615,-0.152,b'TRUE'
5.215477581252343,-0.154,b'TRUE'
5.2308388384990385,-0.156,b'TRUE'
5.245905378018505,-0.156,b'TRUE'
5.261017916142008,-0.15,b'TRUE'
5.2761944523081175,-0.15,b'TRUE'
5.29136498866137,-0.154,b'TRUE'
5.306782517465762,-0.152,b'TRUE'
5.321900055438163,-0.15,b'TRUE'
5.337013593525625,-0.15,b'TRUE'
5.352180129993939,-0.152,b'TRUE'
5.367449663317529,-0.148,b'TRUE'
5.3828661921579615,-0.14200000000000002,b'TRUE'
5.397879733296576,-0.14,b'TRUE'
5.413095268275355,-0.146,b'TRUE'
5.428257804873282,-0.148,b'TRUE'
5.443527338196872,-0.148,b'TRUE'
5.458897868433268,-0.15,b'TRUE'
5.4738824104715595,-0.154,b'TRUE'
5.48914994385268,-0.154,b'TRUE'
5.5043704786803564,-0.154,b'TRUE'
5.519786007542279,-0.154,b'TRUE'
5.5349005455936995,-0.156,b'TRUE'
5.550010083810775,-0.156,b'TRUE'
5.565278617170406,-0.156,b'TRUE'
5.580441153768333,-0.16,b'TRUE'
5.595859682536683,-0.162,b'TRUE'
5.6108702237688695,-0.162,b'TRUE'
5.626141757034929,-0.162,b'TRUE'
5.641361291898646,-0.164,b'TRUE'
5.656784820515894,-0.166,b'TRUE'
5.671856359884258,-0.166,b'TRUE'
5.687069894920568,-0.164,b'TRUE'
5.702237431367393,-0.164,b'TRUE'
5.717499964899615,-0.168,b'TRUE'
5.7328664952656245,-0.168,b'TRUE'
5.748130028776358,-0.168,b'TRUE'
5.763399562099948,-0.17200000000000001,b'TRUE'
5.778877089062006,-0.176,b'TRUE'
5.794100623796111,-0.17400000000000002,b'TRUE'
5.809713146634748,-0.17,b'TRUE'
5.824982679958338,-0.176,b'TRUE'
5.8407981966010984,-0.184,b'TRUE'
5.856422719065448,-0.182,b'TRUE'
5.872391231037908,-0.17400000000000002,b'TRUE'
5.888363742866203,-0.17200000000000001,b'TRUE'
5.904388253125943,-0.17400000000000002,b'TRUE'
5.920405763594316,-0.17200000000000001,b'TRUE'
5.93674026436929,-0.168,b'TRUE'
5.9528597717144285,-0.17,b'TRUE'
5.96917927294271,-0.17,b'TRUE'
5.98589976193034,-0.166,b'TRUE'
6.002772246254607,-0.164,b'TRUE'
6.019338739948579,-0.164,b'TRUE'
6.036164225719403,-0.164,b'TRUE'
6.053085708554135,-0.16,b'TRUE'
6.070161186682525,-0.15,b'TRUE'
6.087239664717344,-0.14400000000000002,b'TRUE'
6.10481512757542,-0.148,b'TRUE'
6.122140598061377,-0.14200000000000002,b'TRUE'
6.139912054917658,-0.136,b'TRUE'
6.157842506916494,-0.136,b'TRUE'
6.175470968155422,-0.14,b'TRUE'
6.193297423335024,-0.14200000000000002,b'TRUE'
6.21122687535535,-0.136,b'TRUE'
6.229160327275166,-0.136,b'TRUE'
6.247085779425105,-0.14,b'TRUE'
6.265126228056032,-0.14,b'TRUE'
6.28320667547814,-0.138,b'TRUE'
6.301184126044972,-0.128,b'TRUE'
6.319207575201289,-0.096,b'TRUE'
6.337238024148973,-0.07,b'TRUE'
6.355320471498998,-0.052000000000000005,b'TRUE'
6.373360920129925,-0.076,b'TRUE'
6.391340370639226,-0.108,b'TRUE'
6.409315821263589,-0.136,b'TRUE'
6.427342270326334,-0.146,b'TRUE'
6.44521672403789,-0.156,b'TRUE'
6.4630421792535335,-0.182,b'TRUE'
6.480870634361053,-0.196,b'TRUE'
6.4988020863384,-0.2,b'TRUE'
6.516230553679633,-0.20400000000000001,b'TRUE'
6.533814016278483,-0.212,b'TRUE'
6.551233483900432,-0.21,b'TRUE'
6.568814946571364,-0.20400000000000001,b'TRUE'
6.5858444261102695,-0.20600000000000002,b'TRUE'
6.603017901245038,-0.214,b'TRUE'
6.620037381086148,-0.214,b'TRUE'
6.637061860776156,-0.21,b'TRUE'
6.653893346359836,-0.216,b'TRUE'
6.670821828985935,-0.22,b'TRUE'
6.687301325320731,-0.248,b'TRUE'
6.703923817301983,-0.28,b'TRUE'
6.720391314011066,-0.28600000000000003,b'TRUE'
6.736811812152154,-0.274,b'TRUE'
6.753179311926941,-0.246,b'TRUE'
6.769705806829733,-0.226,b'TRUE'
6.785826314153382,-0.24,b'TRUE'
6.8017988259962285,-0.256,b'TRUE'
6.817864334996556,-0.248,b'TRUE'
6.833939843680127,-0.232,b'TRUE'
6.849904355767648,-0.22,b'TRUE'
6.865826869136071,-0.212,b'TRUE'
6.88179438113002,-0.202,b'TRUE'
6.897658896268694,-0.194,b'TRUE'
6.9131744220794635,-0.194,b'TRUE'
6.9288409432629114,-0.194,b'TRUE'
6.944722457890747,-0.192,b'TRUE'
6.960194985003908,-0.188,b'TRUE'
6.975767509065917,-0.186,b'TRUE'
6.991232036438304,-0.18,b'TRUE'
7.006806560442782,-0.17400000000000002,b'TRUE'
7.022223089268663,-0.168,b'TRUE'
7.037786613611387,-0.17200000000000001,b'TRUE'
7.052949150209314,-0.182,b'TRUE'
7.068274681820184,-0.184,b'TRUE'
7.0837952074652994,-0.182,b'TRUE'
7.098810748560935,-0.184,b'TRUE'
7.114030283410101,-0.186,b'TRUE'
7.129298816769732,-0.186,b'TRUE'
7.144767344012506,-0.188,b'TRUE'
7.159829883661586,-0.19,b'TRUE'
7.175105416798032,-0.194,b'TRUE'
7.190315951927913,-0.19,b'TRUE'
7.205782479228218,-0.188,b'TRUE'
7.220797020345343,-0.188,b'TRUE'
7.235968556662555,-0.188,b'TRUE'
7.251180091770947,-0.186,b'TRUE'
7.266664618524373,-0.182,b'TRUE'
7.281789156273589,-0.18,b'TRUE'
7.297003691288409,-0.18,b'TRUE'
7.312317223259014,-0.178,b'TRUE'
7.327780750652891,-0.17400000000000002,b'TRUE'
7.342896288682822,-0.17200000000000001,b'TRUE'
7.358209820667979,-0.164,b'TRUE'
7.373741345989401,-0.14,b'TRUE'
7.388901882644858,-0.126,b'TRUE'
7.4041764158173455,-0.134,b'TRUE'
7.419693941556033,-0.156,b'TRUE'
7.434760481090051,-0.166,b'TRUE'
7.450071013154228,-0.17200000000000001,b'TRUE'
7.465341546456329,-0.176,b'TRUE'
7.480752075469353,-0.184,b'TRUE'
7.495817615024861,-0.19,b'TRUE'
7.511079148593125,-0.194,b'TRUE'
7.526254684795275,-0.2,b'TRUE'
7.541675213506095,-0.214,b'TRUE'
7.556739753097644,-0.212,b'TRUE'
7.571963287817197,-0.20400000000000001,b'TRUE'
7.587129824300063,-0.2,b'TRUE'
7.602295360804418,-0.202,b'TRUE'
7.6177068897814015,-0.198,b'TRUE'
7.6327714293729505,-0.188,b'TRUE'
7.647933965970878,-0.186,b'TRUE'
7.663100502439192,-0.186,b'TRUE'
7.678324037173296,-0.184,b'TRUE'
7.693744565884116,-0.18,b'TRUE'
7.708756107094813,-0.178,b'TRUE'
7.723925643469555,-0.178,b'TRUE'
7.73914917820366,-0.17400000000000002,b'TRUE'
7.754365713146398,-0.168,b'TRUE'
7.769729243591427,-0.166,b'TRUE'
7.784793783182976,-0.164,b'TRUE'
7.800006318255327,-0.162,b'TRUE'
7.815276851542875,-0.156,b'TRUE'
7.830591383491991,-0.156,b'TRUE'
7.845761919845244,-0.16,b'TRUE'
7.86077546099841,-0.154,b'TRUE'
7.875998995717963,-0.14,b'TRUE'
7.8911645322223185,-0.14200000000000002,b'TRUE'
7.906332068669143,-0.14200000000000002,b'TRUE'
7.921749597473535,-0.138,b'TRUE'
7.93676413859066,-0.132,b'TRUE'
7.951878676642081,-0.14200000000000002,b'TRUE'
7.967007214276236,-0.14,b'TRUE'
7.98217475072306,-0.13,b'TRUE'
7.997591279563493,-0.124,b'TRUE'
8.01271381737024,-0.14200000000000002,b'TRUE'
8.027728358487366,-0.16,b'TRUE'
8.042843896517297,-0.166,b'TRUE'
8.058056431589648,-0.168,b'TRUE'
8.073178969410947,-0.17,b'TRUE'
8.088341505994322,-0.17400000000000002,b'TRUE'
8.103711036266759,-0.17200000000000001,b'TRUE'
8.118724577419925,-0.17,b'TRUE'
8.133899113643565,-0.168,b'TRUE'
8.14906665009039,-0.17,b'TRUE'
8.164303184414166,-0.168,b'TRUE'
8.17971771331213,-0.166,b'TRUE'
8.194782252903678,-0.166,b'TRUE'
8.210043786471942,-0.168,b'TRUE'
8.225310319889104,-0.166,b'TRUE'
8.240720916190185,-0.164,b'TRUE'
8.255997689950163,-0.164,b'TRUE'
8.271621458581649,-0.166,b'TRUE'
8.286833233301877,-0.16,b'TRUE'
8.302354003448272,-0.14200000000000002,b'TRUE'
8.317820774405845,-0.132,b'TRUE'
8.333339544580667,-0.128,b'TRUE'
8.348901314122486,-0.13,b'TRUE'
8.364722079830244,-0.132,b'TRUE'
8.380185850823182,-0.14400000000000002,b'TRUE'
8.395803619525395,-0.154,b'TRUE'
8.411722383782035,-0.158,b'TRUE'
8.427240153978346,-0.156,b'TRUE'
8.442911921883933,-0.158,b'TRUE'
8.458728687648545,-0.164,b'TRUE'
8.474304456991376,-0.166,b'TRUE'
8.490067223552614,-0.166,b'TRUE'
8.505741991422838,-0.168,b'TRUE'
8.521660755679477,-0.17200000000000001,b'TRUE'
8.537174525932642,-0.178,b'TRUE'
8.552993291668827,-0.17400000000000002,b'TRUE'
8.568718058784725,-0.176,b'TRUE'
8.584692822216311,-0.18,b'TRUE'
8.60026659158757,-0.18,b'TRUE'
8.616136356562492,-0.178,b'TRUE'
8.631954122305615,-0.176,b'TRUE'
8.64781888735888,-0.182,b'TRUE'
8.66373765161552,-0.18,b'TRUE'
8.679705415153876,-0.17400000000000002,b'TRUE'
8.695678178599337,-0.182,b'TRUE'
8.711696941376431,-0.20400000000000001,b'TRUE'
8.727712704188889,-0.214,b'TRUE'
8.74369046757056,-0.21,b'TRUE'
8.759808228889597,-0.214,b'TRUE'
8.77598298934754,-0.22,b'TRUE'
8.792202749144053,-0.21,b'TRUE'
8.808719504537294,-0.198,b'TRUE'
8.824842265777988,-0.194,b'TRUE'
8.84121102336212,-0.19,b'TRUE'
8.857681779452832,-0.188,b'TRUE'
8.874064536837977,-0.18,b'TRUE'
8.890633291463018,-0.18,b'TRUE'
8.906803051999304,-0.18,b'TRUE'
8.923226808779873,-0.176,b'TRUE'
8.93969556488446,-0.17,b'TRUE'
8.956122321615112,-0.17,b'TRUE'
8.972694076204789,-0.17400000000000002,b'TRUE'
8.988966835211613,-0.17200000000000001,b'TRUE'
9.005597588926321,-0.168,b'TRUE'
9.02171835018089,-0.166,b'TRUE'
9.037989109230693,-0.164,b'TRUE'
9.054260868259007,-0.162,b'TRUE'
9.07068762498966,-0.16,b'TRUE'
9.086763386920211,-0.164,b'TRUE'
9.1028901480895,-0.17,b'TRUE'
9.119105907942867,-0.17200000000000001,b'TRUE'
9.135276668472216,-0.17200000000000001,b'TRUE'
9.151295431234757,-0.178,b'TRUE'
9.167570190227707,-0.188,b'TRUE'
9.183547953609377,-0.186,b'TRUE'
9.199613715682062,-0.18,b'TRUE'
9.215290483523859,-0.178,b'TRUE'
9.231257247069152,-0.178,b'TRUE'
9.247172011382645,-0.176,b'TRUE'
9.263190774159739,-0.17200000000000001,b'TRUE'
9.279108538423316,-0.17200000000000001,b'TRUE'
9.295031302623102,-0.17200000000000001,b'TRUE'
9.310946066936594,-0.17,b'TRUE'
9.326923830318265,-0.166,b'TRUE'
9.342850594446645,-0.162,b'TRUE'
9.358819357963512,-0.164,b'TRUE'
9.374849120576982,-0.16,b'TRUE'
9.390861883439356,-0.152,b'TRUE'
9.4068416467926,-0.154,b'TRUE'
9.423012407307397,-0.158,b'TRUE'
9.439633161164238,-0.156,b'TRUE'
9.456057917923317,-0.15,b'TRUE'
9.472832669503987,-0.146,b'TRUE'
9.4900054151949,-0.136,b'TRUE'
9.507632154156454,-0.058,b'TRUE'
9.525155894632917,-0.044,b'TRUE'
9.542988630550099,-0.116,b'TRUE'
9.560961364390096,-0.14,b'TRUE'
9.579092095882515,-0.14200000000000002,b'TRUE'
9.597276826578309,-0.132,b'TRUE'
9.615656554393354,-0.132,b'TRUE'
9.633734286675462,-0.136,b'TRUE'
9.651911017484963,-0.132,b'TRUE'
9.670289745306945,-0.128,b'TRUE'
9.688674473043648,-0.128,b'TRUE'
9.706857203767868,-0.13,b'TRUE'
9.724940935964696,-0.132,b'TRUE'
9.74322266523086,-0.13,b'TRUE'
9.761654392263154,-0.132,b'TRUE'
9.779732124545262,-0.132,b'TRUE'
9.797959854608052,-0.136,b'TRUE'
9.816240583881154,-0.132,b'TRUE'
9.834671310934937,-0.13,b'TRUE'
9.852745043273899,-0.13,b'TRUE'
9.871023772589979,-0.132,b'TRUE'
9.889656496641692,-0.128,b'TRUE'
9.90778522817709,-0.126,b'TRUE'
9.926217955202446,-0.128,b'TRUE'
9.944697681523394,-0.13,b'TRUE'
9.963534402573714,-0.126,b'TRUE'
9.981914130374207,-0.128,b'TRUE'
10.000689852327923,-0.128,b'TRUE'
10.019620571969426,-0.128,b'TRUE'
10.038614290693658,-0.124,b'TRUE'
10.057696008108906,-0.126,b'TRUE'
10.07698372246523,-0.128,b'TRUE'
10.09661943167157,-0.128,b'TRUE'
10.116102143147145,-0.128,b'TRUE'
10.135785851656692,-0.126,b'TRUE'
10.15571855645976,-0.126,b'TRUE'
10.175805258986657,-0.126,b'TRUE'
10.196141957814689,-0.124,b'TRUE'
10.216631654388038,0.0,b'TRUE'
10.237016352504725,0.0,b'TRUE'
10.257707046082942,0.0,b'TRUE'
10.278653735877015,0.0,b'TRUE'
10.299642425059574,0.0,b'TRUE'
10.3207801120152,0.0,b'TRUE'
10.34208179655252,0.0,b'TRUE'
10.363588478052407,0.0,b'TRUE'
10.385030160527094,0.0,b'TRUE'
10.406671840028139,0.0,b'TRUE'
10.42856451580883,0.0,b'TRUE'
10.450205195331364,0.0,b'TRUE'
10.472053871766548,0.0,b'TRUE'
10.49405054601084,0.0,b'TRUE'
10.516092219593702,0.0,b'TRUE'
10.538544887080207,0.0,b'TRUE'
10.560735558450688,0.0,b'TRUE'
10.583237225218909,0.0,b'TRUE'
10.605879889903008,0.0,b'TRUE'
10.628834549948806,0.0,b'TRUE'
10.651936207839753,0.0,b'TRUE'
10.675541858247016,0.0,b'TRUE'
10.699045510176802,0.0,b'TRUE'
10.723104153890745,0.0,b'TRUE'
10.747552791828639,0.0,b'TRUE'
10.772125427916762,0.0,b'TRUE'
10.797132057588897,0.0,b'TRUE'
10.822645679756533,0.0,b'TRUE'
10.848552296098205,0.0,b'TRUE'
10.87462291000702,0.0,b'TRUE'
10.901082518161274,-0.134,b'TRUE'
10.927993119636085,-0.132,b'TRUE'
10.955059718791745,-0.13,b'TRUE'
10.98188332155405,-0.132,b'TRUE'
11.008843922289088,-0.14,b'TRUE'
11.0362095170276,-0.138,b'TRUE'
11.063686110122944,-0.136,b'TRUE'
11.091099704135559,-0.14,b'TRUE'
11.118917292187689,-0.138,b'TRUE'
11.146686880936613,-0.146,b'TRUE'
