timestamps,FuSHp_pCtlBnk1,Veh_bSailEna
1.6050088627473542,-0.02,b'TRUE'
1.6312206272455114,-0.016,b'TRUE'
1.6578323728901978,-0.022,b'TRUE'
1.6842961255104,-0.024,b'TRUE'
1.711207857015097,-0.03,b'TRUE'
1.738379576265288,-0.032,b'TRUE'
1.7658992791130004,-0.036000000000000004,b'TRUE'
1.793877960326654,-0.038,b'TRUE'
1.8222446232525726,-0.034,b'TRUE'
1.8508782735941622,-0.032,b'TRUE'
1.8799629026784714,-0.032,b'TRUE'
1.9094405132393604,-0.036000000000000004,b'TRUE'
1.939322104758503,-0.03,b'TRUE'
1.969165698068764,-0.028,b'TRUE'
1.9991552844974194,-0.028,b'TRUE'
2.029791840431244,-0.03,b'TRUE'
2.0603184015496936,-0.022,b'TRUE'
2.091249943578987,-0.022,b'TRUE'
2.1227474589309168,-0.024,b'TRUE'
2.1541299797029296,-0.026000000000000002,b'TRUE'
2.186115472054098,-0.026000000000000002,b'TRUE'
2.218713935512369,-0.028,b'TRUE'
2.2517603778551347,-0.028,b'TRUE'
2.2852597988464822,-0.03,b'TRUE'
2.319857168085491,-0.028,b'TRUE'
2.354909515878944,-0.028,b'TRUE'
2.3908098237036484,-0.034,b'TRUE'
2.426373147412278,-0.032,b'TRUE'
2.461325499918985,-0.028,b'TRUE'
2.496386847288477,-0.024,b'TRUE'
2.53093821869561,-0.022,b'TRUE'
2.565034611548299,-0.026000000000000002,b'TRUE'
2.5987760211332898,-0.024,b'TRUE'
2.6320154543793706,-0.024,b'TRUE'
2.664904904122068,-0.028,b'TRUE'
2.6977383565040327,-0.032,b'TRUE'
2.730070832499905,-0.028,b'TRUE'
2.7621013227299045,-0.03,b'TRUE'
2.7939828199826025,-0.034,b'TRUE'
2.825772321571776,-0.034,b'TRUE'
2.857200840175892,-0.034,b'TRUE'
2.888132382205413,-0.03,b'TRUE'
2.918757938657336,-0.032,b'TRUE'
2.9487895231065977,-0.03,b'TRUE'
2.9787681100538066,0.058,b'TRUE'
3.007985732869429,0.20800000000000002,b'TRUE'
3.0368593718987995,0.152,b'TRUE'
3.0651240396323374,0.094,b'TRUE'
3.0928357334305474,0.056,b'TRUE'
3.119899457770998,0.038,b'TRUE'
3.1466111987024306,0.02,b'TRUE'
3.172364984787464,0.008,b'TRUE'
3.197771787227566,0.002,b'TRUE'
3.2226216159208434,-0.03,b'TRUE'
3.24672347987007,-0.088,b'TRUE'
3.2702183724288716,-0.082,b'TRUE'
3.2936162695593794,-0.068,b'TRUE'
3.316067211325162,-0.044,b'TRUE'
3.3382591652984956,-0.034,b'TRUE'
3.3601041356273527,-0.034,b'TRUE'
3.381750115335308,-0.03,b'TRUE'
3.402735126198422,-0.026000000000000002,b'TRUE'
3.4236791389939754,-0.026000000000000002,b'TRUE'
3.444073177712653,-0.03,b'TRUE'
3.4646072098328204,-0.038,b'TRUE'
3.4842882821576495,-0.038,b'TRUE'
3.503876358865682,-0.042,b'TRUE'
3.52320644773431,-0.052000000000000005,b'TRUE'
3.542284548480211,-0.06,b'TRUE'
3.5611626586528473,-0.05,b'TRUE'
3.5797907806090734,-0.042,b'TRUE'
3.5983179073252813,-0.04,b'TRUE'
3.6167440388023806,-0.046,b'TRUE'
3.6346691938929325,-0.042,b'TRUE'
3.6521393704290404,-0.038,b'TRUE'
3.669720541733568,-0.028,b'TRUE'
3.6871937181283556,-0.022,b'TRUE'
3.704666894523143,-0.022,b'TRUE'
3.721685092363714,-0.024,b'TRUE'
3.7387592875645623,-0.026000000000000002,b'TRUE'
3.7557304876202124,-0.03,b'TRUE'
3.772746685554921,-0.032,b'TRUE'
3.789316904510997,-0.036000000000000004,b'TRUE'
3.806037116397192,-0.04,b'TRUE'
3.822755328377525,-0.058,b'TRUE'
3.839334546909413,-0.066,b'TRUE'
3.855954763508862,-0.076,b'TRUE'
3.8726709755833326,-0.082,b'TRUE'
3.888954208066707,-0.078,b'TRUE'
3.9051224459703917,-0.068,b'TRUE'
3.9210876934419048,-0.066,b'TRUE'
3.936955945485579,-0.066,b'TRUE'
3.9527682001685207,-0.062,b'TRUE'
3.9686944494783347,-0.054,b'TRUE'
3.9842617157089535,-0.05,b'TRUE'
3.9999759750110115,-0.052000000000000005,b'TRUE'
4.015690234313297,-0.052000000000000005,b'TRUE'
4.031005512421416,-0.046,b'TRUE'
4.046320790529535,-0.046,b'TRUE'
4.061684066375619,-0.048,b'TRUE'
4.076849577046232,-0.046,b'TRUE'
4.092059203448571,-0.044,b'TRUE'
4.107324828475612,-0.044,b'TRUE'
4.1226884510952,-0.046,b'TRUE'
4.137706082213754,-0.042,b'TRUE'
4.152665714756722,-0.04,b'TRUE'
4.167686345801485,-0.04,b'TRUE'
4.1825979795237345,-0.038,b'TRUE'
4.197562611944022,-0.036000000000000004,b'TRUE'
4.212321249424122,-0.034,b'TRUE'
4.2272378830232356,-0.032,b'TRUE'
4.242149516745485,-0.03,b'TRUE'
4.257064150393944,-0.028,b'TRUE'
4.271872786645872,-0.026000000000000002,b'TRUE'
4.286687422750447,-0.026000000000000002,b'TRUE'
4.301648055269197,-0.028,b'TRUE'
4.316261696310903,-0.026000000000000002,b'TRUE'
4.331022333741657,-0.024,b'TRUE'
4.345836969846459,-0.026000000000000002,b'TRUE'
4.3606976048213255,-0.026000000000000002,b'TRUE'
4.375662237241386,-0.024,b'TRUE'
4.390220879634398,-0.022,b'TRUE'
4.404992516795119,-0.024,b'TRUE'
4.419754154201428,-0.044,b'TRUE'
4.434668787849887,-0.074,b'TRUE'
4.449129432649897,-0.068,b'TRUE'
4.463792072487877,-0.056,b'TRUE'
4.47865370743807,-0.044,b'TRUE'
4.493161351083472,-0.036000000000000004,b'TRUE'
4.507878989570827,-0.032,b'TRUE'
4.5226396270018085,-0.024,b'TRUE'
4.537656258144807,-0.012,b'TRUE'
4.552614890712448,0.002,b'TRUE'
4.567580523108063,0.01,b'TRUE'
4.582642153145798,0.008,b'TRUE'
4.597756781881799,0.014,b'TRUE'
4.613221402020599,0.02,b'TRUE'
4.628989014717035,0.02,b'TRUE'
4.645007621248396,0.02,b'TRUE'
4.661524215547388,0.022,b'TRUE'
4.6778938134571035,0.036000000000000004,b'TRUE'
4.694662401566575,0.04,b'TRUE'
4.711731982282345,0.03,b'TRUE'
4.729012557815622,0.03,b'TRUE'
4.7466381248746075,0.038,b'TRUE'
4.763911700579911,0.04,b'TRUE'
4.781582266533633,0.032,b'TRUE'
4.799057837277132,0.038,b'TRUE'
4.81674240288703,0.048,b'TRUE'
4.834667962577441,0.048,b'TRUE'
4.852590522341416,0.046,b'TRUE'
4.8705660808036555,0.05,b'TRUE'
4.888644636735762,0.062,b'TRUE'
4.906770191513488,0.066,b'TRUE'
4.925600728974814,0.066,b'TRUE'
4.944179272625661,0.068,b'TRUE'
4.9632588039708025,0.076,b'TRUE'
4.982636327996033,0.076,b'TRUE'
5.001916854404044,0.074,b'TRUE'
5.021648369734294,0.076,b'TRUE'
5.041583880053622,0.09,b'TRUE'
5.061515390471413,0.08600000000000001,b'TRUE'
5.081647895951846,0.082,b'TRUE'
5.1025333829368265,0.088,b'TRUE'
5.123171875988874,0.1,b'TRUE'
5.144110361671892,0.1,b'TRUE'
5.164909850769391,0.096,b'TRUE'
5.185896335273355,0.096,b'TRUE'
5.207133813612245,0.10400000000000001,b'TRUE'
5.228624285736714,0.10200000000000001,b'TRUE'
5.250212755454413,0.1,b'TRUE'
5.272503207928821,0.10400000000000001,b'TRUE'
5.294245673863543,0.11,b'TRUE'
5.316688122604319,0.112,b'TRUE'
5.338931576233108,0.112,b'TRUE'
5.361272027479572,0.116,b'TRUE'
5.384067467549812,0.122,b'TRUE'
5.406860907669397,0.11800000000000001,b'TRUE'
5.430013338970866,0.112,b'TRUE'
5.453620759096339,0.112,b'TRUE'
5.477068183151687,0.116,b'TRUE'
5.500813599887579,0.112,b'TRUE'
5.524463018981351,0.108,b'TRUE'
5.547609450430173,0.106,b'TRUE'
5.570953877015654,0.11,b'TRUE'
5.593950312148991,0.106,b'TRUE'
5.6169467472821,0.1,b'TRUE'
5.640043179959093,0.1,b'TRUE'
5.6629886163450465,0.1,b'TRUE'
5.685932052780117,0.094,b'TRUE'
5.708674494152319,0.092,b'TRUE'
5.7316199305382725,0.09,b'TRUE'
5.754623365499356,0.096,b'TRUE'
5.777619800632692,0.094,b'TRUE'
5.800617235741129,0.088,b'TRUE'
5.823764667165733,0.09,b'TRUE'
5.846961097386384,0.096,b'TRUE'
5.870155527656152,0.094,b'TRUE'
5.893505954094053,0.092,b'TRUE'
5.9166513855675475,0.09,b'TRUE'
5.93979781701637,0.092,b'TRUE'
5.962995247212575,0.088,b'TRUE'
5.986239676254172,0.08600000000000001,b'TRUE'
6.0095841028396535,0.084,b'TRUE'
6.032781533035632,0.084,b'TRUE'
6.055983963109156,0.082,b'TRUE'
6.079228392150753,0.08,b'TRUE'
6.102622817508291,0.08,b'TRUE'
6.125828247507798,0.078,b'TRUE'
6.149122675321223,0.078,b'TRUE'
6.172618098197745,0.076,b'TRUE'
6.195968524635873,0.07200000000000001,b'TRUE'
6.219614943803435,0.07,b'TRUE'
6.243173365132407,0.068,b'TRUE'
6.26676978552814,0.068,b'TRUE'
6.290565201035861,0.06,b'TRUE'
6.314013625066764,0.062,b'TRUE'
6.337613045388707,0.058,b'TRUE'
6.360862474307623,0.052000000000000005,b'TRUE'
6.3842099008193145,0.048,b'TRUE'
6.407554327404796,0.046,b'TRUE'
6.430703758779828,0.046,b'TRUE'
6.453801191432376,0.04,b'TRUE'
6.476796626590158,0.036000000000000004,b'TRUE'
6.499841060544213,0.04,b'TRUE'
6.522633500688244,0.034,b'TRUE'
6.545588936828608,0.032,b'TRUE'
6.568183381835979,0.026000000000000002,b'TRUE'
6.590922823281971,0.044,b'TRUE'
6.613568267036499,0.066,b'TRUE'
6.635863719388226,0.10400000000000001,b'TRUE'
6.658205170610017,0.106,b'TRUE'
6.6805956206280825,0.08,b'TRUE'
6.702585080495965,0.066,b'TRUE'
6.724583540142703,0.058,b'TRUE'
6.746526001164966,0.034,b'TRUE'
6.768014473338553,0.024,b'TRUE'
6.789552944284196,0.02,b'TRUE'
6.810789422647531,0.016,b'TRUE'
6.8319809021163564,0.012,b'TRUE'
6.853020385318587,0.008,b'TRUE'
6.873905872303567,0.008,b'TRUE'
6.894693361695772,0.018000000000000002,b'TRUE'
6.915581848606735,0.02,b'TRUE'
6.936023346497677,0.024,b'TRUE'
6.956608840851459,0.022,b'TRUE'
6.977150336285831,0.04,b'TRUE'
6.997684831892457,0.05,b'TRUE'
7.0184283223650255,0.052000000000000005,b'TRUE'
7.038714824063163,0.05,b'TRUE'
7.059199320897733,0.044,b'TRUE'
7.079733816503904,0.036000000000000004,b'TRUE'
7.1005185807159705,0.02,b'TRUE'
7.12090453385008,0.022,b'TRUE'
7.142144485020708,0.04,b'TRUE'
7.164095434556884,0.004,b'TRUE'
7.186537382964161,-0.058,b'TRUE'
7.209632329870374,-0.066,b'TRUE'
7.233034276070612,-0.05,b'TRUE'
7.257185220549218,-0.024,b'TRUE'
7.282036163418297,0.004,b'TRUE'
7.30754210478176,-0.012,b'TRUE'
7.3334560452071855,-0.04,b'TRUE'
7.359562985188859,-0.032,b'TRUE'
7.38607192424638,-0.018000000000000002,b'TRUE'
7.412527863426021,-0.004,b'TRUE'
7.4385408036237095,0.152,b'TRUE'
7.46464874360322,0.378,b'TRUE'
7.490903683244596,0.23600000000000002,b'TRUE'
7.516963623334732,0.076,b'TRUE'
7.542974563536973,0.07,b'TRUE'
7.568779504213126,0.066,b'TRUE'
7.594737444537259,0.056,b'TRUE'
7.620542385213412,0.05,b'TRUE'
7.64655332541588,0.042,b'TRUE'
7.672206266441208,0.046,b'TRUE'
7.697965207222978,0.05,b'TRUE'
7.723521148471491,0.058,b'TRUE'
7.749077089720004,0.13,b'TRUE'
7.774684030851176,0.122,b'TRUE'
7.800538971412152,0.08,b'TRUE'
7.825947912998799,0.062,b'TRUE'
7.851550854139077,0.052000000000000005,b'TRUE'
7.877059795495825,0.122,b'TRUE'
7.90256573685906,0.14400000000000002,b'TRUE'
7.927976678440928,0.064,b'TRUE'
7.95353361968705,0.044,b'TRUE'
7.978586562092005,0.048,b'TRUE'
8.00389150391743,0.054,b'TRUE'
8.028996446202655,0.05,b'TRUE'
8.05400138871778,0.046,b'TRUE'
8.079004331237684,0.05,b'TRUE'
8.104009273752808,0.054,b'TRUE'
8.128862216617335,0.054,b'TRUE'
8.1537161594797,0.05,b'TRUE'
8.178521102454624,0.052000000000000005,b'TRUE'
8.203525044972139,0.052000000000000005,b'TRUE'
8.228077988526366,0.052000000000000005,b'TRUE'
8.252884931496737,0.012,b'TRUE'
8.277737874361264,-0.02,b'TRUE'
8.302538817345521,-0.01,b'TRUE'
8.327400760189448,0.002,b'TRUE'
8.352000703635667,0.018000000000000002,b'TRUE'
8.377107645916567,0.028,b'TRUE'
8.40251658750276,0.014,b'TRUE'
8.427982528958182,0.0,b'TRUE'
8.453839469514833,0.004,b'TRUE'
8.479947409494343,0.008,b'TRUE'
8.506457348549475,0.016,b'TRUE'
8.532615288413808,0.022,b'TRUE'
8.559127227464614,0.026000000000000002,b'TRUE'
8.585737166289846,0.024,b'TRUE'
8.612545104660285,0.028,b'TRUE'
8.638910044048771,0.032,b'TRUE'
8.66551998287423,0.032,b'TRUE'
8.69197592205387,0.032,b'TRUE'
8.718537860989272,0.034,b'TRUE'
8.744648800962068,0.034,b'TRUE'
8.770703741063244,0.034,b'TRUE'
8.796764681150762,0.034,b'TRUE'
8.82252462193037,0.036000000000000004,b'TRUE'
8.84808356317194,0.036000000000000004,b'TRUE'
8.873539504650353,0.034,b'TRUE'
8.89874544670306,0.034,b'TRUE'
8.923799389105852,0.04,b'TRUE'
8.94865133197277,0.046,b'TRUE'
8.973505274835134,0.042,b'TRUE'
8.997957218621423,0.04,b'TRUE'
9.022506162184982,0.038,b'TRUE'
9.046710106541695,0.038,b'TRUE'
9.070908050912067,0.036000000000000004,b'TRUE'
9.095059995388283,0.032,b'TRUE'
9.119165939970344,0.032,b'TRUE'
9.143068885018693,0.03,b'TRUE'
9.167015829966203,0.026000000000000002,b'TRUE'
9.19101977478249,0.02,b'TRUE'
9.214919719838235,0.018000000000000002,b'TRUE'
9.238782664978544,0.014,b'TRUE'
9.262628610158345,0.008,b'TRUE'
9.286528555213636,0.004,b'TRUE'
9.310526500044034,0.006,b'TRUE'
9.33442944509261,0.004,b'TRUE'
9.35802739084238,-0.002,b'TRUE'
9.381875336017401,-0.004,b'TRUE'
9.405787281045377,-0.004,b'TRUE'
9.429737225985946,-0.006,b'TRUE'
9.453687170926514,-0.01,b'TRUE'
9.477738115634793,-0.012,b'TRUE'
9.501886060120114,-0.008,b'TRUE'
9.52603900459394,-0.01,b'TRUE'
9.55048894838501,-0.008,b'TRUE'
9.574790892516376,-0.01,b'TRUE'
9.59949383572598,-0.006,b'TRUE'
9.62440577845473,-0.012,b'TRUE'
9.649358721089584,-0.014,b'TRUE'
9.674513663260086,-0.026000000000000002,b'TRUE'
9.699868604970561,-0.042,b'TRUE'
9.725576545869444,-0.038,b'TRUE'
9.751534486193805,-0.04,b'TRUE'
9.777745425936473,-0.036000000000000004,b'TRUE'
9.80450636441492,-0.034,b'TRUE'
9.831416302550451,-0.028,b'TRUE'
9.858485240320533,-0.014,b'TRUE'
9.886453176024133,-0.006,b'TRUE'
9.914770110925247,-0.008,b'TRUE'
9.943892043975666,-0.006,b'TRUE'
9.97376797529273,-0.012,b'TRUE'
10.004494904653484,-0.014,b'TRUE'
10.035777832735903,-0.01,b'TRUE'
10.067455759910217,-0.006,b'TRUE'
10.09948669702976,-0.004,b'TRUE'
10.132472652919205,-0.004,b'TRUE'
10.166916606858877,-0.006,b'TRUE'
10.202712558990697,-0.01,b'TRUE'
10.239114510311992,0.008,b'TRUE'
10.27651946029232,0.014,b'TRUE'
10.313871410343381,0.01,b'TRUE'
10.35157635992232,0.008,b'TRUE'
10.389487309225615,0.002,b'TRUE'
10.426953259124275,0.004,b'TRUE'
10.464409209036148,0.018000000000000002,b'TRUE'
10.500706160498112,0.02,b'TRUE'
10.5371101118169,0.02,b'TRUE'
10.573006063815,0.02,b'TRUE'
10.60875201601334,0.03,b'TRUE'
10.643901969009221,0.034,b'TRUE'
10.678843922283022,0.028,b'TRUE'
10.713736875622317,0.026000000000000002,b'TRUE'
10.748481829159573,0.022,b'TRUE'
10.782678783429446,0.02,b'TRUE'
10.816826737765041,0.022,b'TRUE'
10.85092469216761,0.018000000000000002,b'TRUE'
10.884925646699685,0.014,b'TRUE'
10.91861360165035,0.012,b'TRUE'
10.95250255633232,0.01,b'TRUE'
10.986600510734888,0.014,b'TRUE'
11.021343464274878,0.016,b'TRUE'
11.055743418273323,0.018000000000000002,b'TRUE'
11.090482371818553,0.016,b'TRUE'
11.12548332501342,0.016,b'TRUE'
11.16052927814826,0.018000000000000002,b'TRUE'
11.195680231142433,0.02,b'TRUE'
11.231025183877364,0.018000000000000002,b'TRUE'
11.2667231361404,0.018000000000000002,b'TRUE'
11.302822087866844,0.008,b'TRUE'
11.339022039458541,-0.008,b'TRUE'
11.375572990580622,0.008,b'TRUE'
11.41257094110506,0.018000000000000002,b'TRUE'
11.450078890947452,0.02,b'TRUE'
11.48774084058391,0.022,b'TRUE'
11.52590078955427,0.022,b'TRUE'
11.564458737992709,0.024,b'TRUE'
11.60347668581585,0.026000000000000002,b'TRUE'
11.642335633851644,0.03,b'TRUE'
11.681095582019907,0.026000000000000002,b'TRUE'
11.720507529316137,0.032,b'TRUE'
11.760373476005498,0.032,b'TRUE'
11.799934423102286,0.034,b'TRUE'
11.839951369589699,0.034,b'TRUE'
11.880466315411013,0.036000000000000004,b'TRUE'
11.920934261295088,0.036000000000000004,b'TRUE'
11.961704206775494,0.042,b'TRUE'
12.003377151048198,0.04,b'TRUE'
12.045462094770073,0.058,b'TRUE'
12.087482038578628,0.1,b'TRUE'
12.127447985134268,0.124,b'TRUE'
12.164451935650504,0.112,b'TRUE'
12.197838891003812,0.088,b'TRUE'
12.228365850181717,0.074,b'TRUE'
12.257437811304953,0.038,b'TRUE'
12.285702773507637,0.042,b'TRUE'
12.313466736380178,0.052000000000000005,b'TRUE'
12.341431698984024,0.056,b'TRUE'
12.368894662259208,0.054,b'TRUE'
12.396460625396458,0.048,b'TRUE'
12.423773588872109,0.044,b'TRUE'
12.451287552079066,0.044,b'TRUE'
12.478000516357042,0.146,b'TRUE'
12.5045604808397,0.262,b'TRUE'
12.530769445791748,0.194,b'TRUE'
12.556578411278679,0.132,b'TRUE'
12.581730377644135,0.106,b'TRUE'
12.606533344476247,0.08600000000000001,b'TRUE'
12.630834311979697,0.052000000000000005,b'TRUE'
12.654734280019511,0.026000000000000002,b'TRUE'
12.677932248997877,0.028,b'TRUE'
12.700776218449846,0.01,b'TRUE'
12.72337218823327,0.004,b'TRUE'
12.745063159226902,0.028,b'TRUE'
12.76655113049219,0.036000000000000004,b'TRUE'
12.787638102293613,0.04,b'TRUE'
12.808574074296985,0.044,b'TRUE'
12.82941404642861,0.046,b'TRUE'
12.849547019505735,0.048,b'TRUE'
12.869690992568167,0.05,b'TRUE'
12.889733965765572,0.05,b'TRUE'
12.90952293930286,0.05,b'TRUE'
12.929306912846641,0.05,b'TRUE'
12.948637886996266,0.05,b'TRUE'
12.968320860675249,0.05,b'TRUE'
12.987600834892874,0.052000000000000005,b'TRUE'
13.007031808908778,0.052000000000000005,b'TRUE'
13.026515782853949,0.05,b'TRUE'
13.046349756330983,0.05,b'TRUE'
13.065829730281166,0.05,b'TRUE'
13.085513703958895,0.05,b'TRUE'
13.105401679998295,0.052000000000000005,b'TRUE'
13.125434660751807,0.06,b'TRUE'
13.145420641550345,0.062,b'TRUE'
13.165508622250854,0.062,b'TRUE'
13.185843602714158,0.062,b'TRUE'
13.206428582937178,0.064,b'TRUE'
13.227317562868393,0.07,b'TRUE'
13.247952543043311,0.07200000000000001,b'TRUE'
13.268888522929274,0.07,b'TRUE'
13.290081502568228,0.076,b'TRUE'
13.311419482067777,0.08,b'TRUE'
13.332710461612578,0.084,b'TRUE'
13.354352440820321,0.08600000000000001,b'TRUE'
13.375642420366148,0.092,b'TRUE'
13.397432399431636,0.10200000000000001,b'TRUE'
13.418820378883083,0.09,b'TRUE'
13.440562357994622,0.06,b'TRUE'
13.462410337004485,0.02,b'TRUE'
13.484454315825815,0.002,b'TRUE'
13.50650229464327,0.014,b'TRUE'
13.528796273224543,0.03,b'TRUE'
13.551438251471382,0.046,b'TRUE'
13.573933229859449,0.054,b'TRUE'
13.596780207909433,0.058,b'TRUE'
13.619881185715258,0.062,b'TRUE'
13.64343316308782,0.07200000000000001,b'TRUE'
13.66697914046631,0.088,b'TRUE'
13.69098211740561,0.092,b'TRUE'
13.715440093907546,0.07200000000000001,b'TRUE'
13.739841070464763,0.064,b'TRUE'
13.764845046442133,0.066,b'TRUE'
13.789947022325578,0.066,b'TRUE'
13.815452997820785,0.07200000000000001,b'TRUE'
13.84141297287988,0.08,b'TRUE'
13.86772194760374,0.084,b'TRUE'
13.894435921938566,0.088,b'TRUE'
13.92094589646922,0.088,b'TRUE'
13.94780987065974,0.08600000000000001,b'TRUE'
13.974771844756333,0.08600000000000001,b'TRUE'
14.001431819142908,0.082,b'TRUE'
14.027993793623637,0.08,b'TRUE'
14.054553768106416,0.078,b'TRUE'
14.08076174292728,0.16,b'TRUE'
14.106669718036073,0.266,b'TRUE'
14.13247569324335,0.252,b'TRUE'
14.158035668686807,0.194,b'TRUE'
14.183541644182014,0.148,b'TRUE'
14.208848619868377,0.076,b'TRUE'
14.234305595410888,-0.01,b'TRUE'
14.259410571291482,-0.016,b'TRUE'
14.28441454726908,-0.01,b'TRUE'
14.30931452334653,-0.002,b'TRUE'
14.333918499708261,0.008,b'TRUE'
14.35877147583119,0.006,b'TRUE'
14.383574452001767,0.012,b'TRUE'
14.408375428174395,0.012,b'TRUE'
14.432830404679407,0.012,b'TRUE'
14.45743238104319,0.014,b'TRUE'
14.482032357409025,0.014,b'TRUE'
14.50643433396499,0.012,b'TRUE'
14.530886310472852,0.012,b'TRUE'
14.555390286930788,0.012,b'TRUE'
14.579845263436027,0.008,b'TRUE'
14.604398239846887,0.016,b'TRUE'
14.628699216499626,0.012,b'TRUE'
14.653402192766407,0.028,b'TRUE'
14.67785416927427,0.048,b'TRUE'
14.702404145688206,0.05,b'TRUE'
14.727268121800307,0.048,b'TRUE'
14.751818098214017,0.042,b'TRUE'
14.776723074286792,0.04,b'TRUE'
14.801629050358315,0.038,b'TRUE'
14.826684026287012,0.028,b'TRUE'
14.851839002119505,0.024,b'TRUE'
14.877397977563987,0.022,b'TRUE'
14.90250195344538,0.024,b'TRUE'
14.927814929126043,0.018000000000000002,b'TRUE'
14.953420904525501,0.0,b'TRUE'
14.979334879628595,-0.012,b'TRUE'
15.0049418550268,0.006,b'TRUE'
15.031250829750888,0.016,b'TRUE'
15.05746880456195,0.016,b'TRUE'
15.084379778707444,0.014,b'TRUE'
15.111387752759583,0.014,b'TRUE'
15.138454726755299,0.01,b'TRUE'
15.166419699888138,0.004,b'TRUE'
15.194886672538587,0.004,b'TRUE'
15.224008644559945,0.0,b'TRUE'
15.253832615906504,0.0,b'TRUE'
15.28450958643407,0.004,b'TRUE'
15.316390555804446,0.006,b'TRUE'
15.348372525078048,0.014,b'TRUE'
15.381006493725408,0.014,b'TRUE'
15.41449446155184,0.016,b'TRUE'
15.448888428507871,0.016,b'TRUE'
15.484386394403828,0.016,b'TRUE'
15.521293358945513,0.016,b'TRUE'
15.558959322758028,0.018000000000000002,b'TRUE'
15.597371285854251,0.022,b'TRUE'
15.63558024914505,0.022,b'TRUE'
15.674288211956537,0.026000000000000002,b'TRUE'
15.712390175350265,0.03,b'TRUE'
15.750859138391661,0.036000000000000004,b'TRUE'
15.788672102062947,0.038,b'TRUE'
15.82638106583454,0.034,b'TRUE'
15.863384030284124,0.03,b'TRUE'
15.899783995312873,0.03,b'TRUE'
15.935383961110347,0.036000000000000004,b'TRUE'
15.97052492734906,0.038,b'TRUE'
16.00537389386818,0.034,b'TRUE'
16.039365861210626,0.036000000000000004,b'TRUE'
16.072853829037285,0.036000000000000004,b'TRUE'
16.106290796912845,0.034,b'TRUE'
16.139027766705112,0.034,b'TRUE'
16.171709737443734,0.034,b'TRUE'
16.203945708581614,0.036000000000000004,b'TRUE'
16.235880679988895,0.034,b'TRUE'
16.267508651671278,0.032,b'TRUE'
16.298989623485113,0.034,b'TRUE'
16.329967595749395,0.032,b'TRUE'
16.360644568283078,0.03,b'TRUE'
16.39137054077287,0.03,b'TRUE'
16.42144451384638,0.03,b'TRUE'
16.451369487053626,0.03,b'TRUE'
16.481244460305334,0.03,b'TRUE'
16.510562434055828,0.03,b'TRUE'
16.53998740771044,0.03,b'TRUE'
16.56935738141442,0.03,b'TRUE'
