timestamps,Air_pMeanTolSensBnk1,Air_pMeanVldSig,Air_tInBnk1,Air_TInMnfBnk1,Eng_AddLamAdpn_Bnk1,Eng_facAdpnPurgeTnk,Eng_FacLamAdpn_Bnk1,Eng_FacLamAdpn_Fu2Bnk1,Eng_tCo,Eng_tCoRaw,Eng_tCoStopFirst,Eng_tCoStrtFirst,Eng_tCoStrtFirstRaw,Eng_tiAftFirstStrt,Eng_tiAftStrt,Eng_tOilSwmpRaw,Exh_facAftCatAdpnBnk1,Exh_facOscCatBnk1,Exh_mOxiCat1Bnk1,Exh_resElmtSens2Bnk1,FuSLp_pSp,Veh_bMil,Veh_facAlti,Veh_pEnv,Veh_pEnvRaw,Veh_tEnv,Veh_tiDiagRefEngOff,Veh_tiDifDiagEngOff,Air_bSensVld_pEnv,Eng_bIdl,Eng_bLamAdpnAdd_Bnk1,Eng_bLamAdpnAddFinCyc_Bnk1,Eng_bLamAdpnFac_Bnk1,Eng_bLamAdpnFac_Fu2Bnk1,Eng_bLamAdpnFacFinCyc_Bnk1,Eng_bLamAdpnFailSusp,Eng_bLamAdpnStabAdd_Bnk1,Eng_bLamAdpnStabFac_Fu2Bnk1,Exh_bSens1RdyBnk1,FuSHp_bDiagPinPntEna,FuSHp_bDiagVlvStuckClsEna,FuSHp_bDiagVlvStuckOpEna
1.0018137290026061,0.0,0.0,1.5,1.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.16000000000003,66.96000000000004,69.16000000000003,69.16000000000003,0.0,0.0,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,500.0,0,0.945556640625,957.8515625,957.8515625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.101883132738294,22.5,957.65625,1.5,1.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.16000000000003,66.96000000000004,69.16000000000003,69.16000000000003,0.0,0.0,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,500.0,1,0.94549560546875,957.8125,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.201897543403902,22.5,957.65625,1.5,1.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.16000000000003,66.96000000000004,69.16000000000003,69.16000000000003,0.0,0.0,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,500.0,1,0.94549560546875,957.8125,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.301918953191489,22.5,957.65625,1.5,1.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.16000000000003,66.96000000000004,69.16000000000003,69.16000000000003,0.0,0.0,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,500.0,1,0.94549560546875,957.8125,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.401892369016423,22.5,957.65625,0.75,1.4600000000000364,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.16000000000003,66.96000000000004,69.16000000000003,69.16000000000003,0.0,0.0,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,500.0,1,0.94549560546875,957.8125,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.5019277770479675,22.5,957.65625,0.75,1.4600000000000364,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.1,0.03,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,498.0,1,0.94549560546875,957.8125,957.8515625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.6020261771482183,22.5,957.65625,0.75,1.2600000000000477,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.2,0.13,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,496.0,1,0.94549560546875,957.8125,957.8515625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.7019835949759,22.5,957.65625,0.75,1.2600000000000477,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.30000000000000004,0.23,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,494.0,1,0.94549560546875,957.8125,957.8515625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.8019180157134542,22.5,957.65625,0.75,1.160000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.16000000000003,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.4,0.33,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,492.0,1,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.902049411655753,22.5,957.65625,0.75,0.9600000000000364,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.5,0.43,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,490.0,1,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
