timestamps,Air_pMeanTolSensBnk1,Air_pMeanVldSig,Air_tInBnk1,Air_TInMnfBnk1,Eng_AddLamAdpn_Bnk1,Eng_facAdpnPurgeTnk,Eng_FacLamAdpn_Bnk1,Eng_FacLamAdpn_Fu2Bnk1,Eng_tCo,Eng_tCoRaw,Eng_tCoStopFirst,Eng_tCoStrtFirst,Eng_tCoStrtFirstRaw,Eng_tiAftFirstStrt,Eng_tiAftStrt,Eng_tOilSwmpRaw,Exh_facAftCatAdpnBnk1,Exh_facOscCatBnk1,Exh_mOxiCat1Bnk1,Exh_resElmtSens2Bnk1,FuSLp_pSp,Veh_bMil,Veh_facAlti,Veh_pEnv,Veh_pEnvRaw,Veh_tEnv,Veh_tiDiagRefEngOff,Veh_tiDifDiagEngOff,Air_bSensVld_pEnv,Eng_bIdl,Eng_bLamAdpnAdd_Bnk1,Eng_bLamAdpnAddFinCyc_Bnk1,Eng_bLamAdpnFac_Bnk1,Eng_bLamAdpnFac_Fu2Bnk1,Eng_bLamAdpnFacFinCyc_Bnk1,Eng_bLamAdpnFailSusp,Eng_bLamAdpnStabAdd_Bnk1,Eng_bLamAdpnStabFac_Fu2Bnk1,Exh_bSens1RdyBnk1,FuSHp_bDiagPinPntEna,FuSHp_bDiagVlvStuckClsEna,FuSHp_bDiagVlvStuckOpEna
1.503553513719453,22.5,959.375,12.0,12.560000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.26000000000005,76.96000000000004,73.16000000000003,73.26000000000005,0.1,0.09,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,498.0,1,0.94708251953125,959.4140625,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.6020560479673804,22.5,959.375,12.0,12.560000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.26000000000005,76.96000000000004,73.16000000000003,73.26000000000005,0.2,0.19,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,496.0,1,0.94708251953125,959.4140625,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.7021904254006586,22.5,959.375,12.0,12.460000000000036,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.26000000000005,76.96000000000004,73.16000000000003,73.26000000000005,0.30000000000000004,0.29,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,494.0,1,0.94708251953125,959.4140625,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.8020218319486503,22.5,959.375,12.0,12.260000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.26000000000005,76.96000000000004,73.16000000000003,73.26000000000005,0.4,0.39,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,492.0,1,0.94708251953125,959.4140625,959.609375,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
1.902846143081888,22.5,959.375,12.0,12.060000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.26000000000005,76.96000000000004,73.16000000000003,73.26000000000005,0.5,0.49,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,490.0,1,0.94708251953125,959.4140625,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.0020116136238357,22.5,959.375,11.25,11.760000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.26000000000005,76.96000000000004,73.16000000000003,73.26000000000005,0.6000000000000001,0.59,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,488.0,1,0.94708251953125,959.4140625,959.765625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.101979007103864,22.5,959.375,11.25,11.560000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,0.7000000000000001,0.6900000000000001,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,486.0,1,0.9471435546875,959.453125,959.609375,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.2031812819161587,22.5,959.375,11.25,11.260000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,0.8,0.79,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,484.0,1,0.9471435546875,959.453125,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.3020437815725927,22.5,959.375,10.5,11.160000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,0.9,0.89,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,482.0,1,0.9471435546875,959.453125,959.765625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.401974684687275,22.5,959.375,10.5,11.060000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.26000000000005,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,1.0,0.99,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,480.0,1,0.9471435546875,959.453125,959.765625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.5020019698611122,22.5,959.375,10.5,10.960000000000036,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,1.1,1.09,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,478.0,1,0.9471435546875,959.453125,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.6019812572972114,22.5,959.375,10.5,11.060000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,1.2000000000000002,1.19,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,476.0,1,0.9471435546875,959.453125,959.609375,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.7019105470899376,22.5,959.375,10.5,11.060000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,1.3,1.29,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,473.90000000000003,0,0.9471435546875,959.453125,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.8019008340077107,22.5,959.375,10.5,11.160000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,1.4000000000000001,1.3900000000000001,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,472.0,0,0.9471435546875,959.453125,959.609375,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.9019761169190588,22.5,959.375,10.5,11.160000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,1.5,1.49,49.460000000000036,0.005279541015625,0.9453125,547.1,0.0,470.0,0,0.9471435546875,959.4921875,959.765625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.0018714083144005,22.5,959.375,11.25,11.260000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.36000000000001,76.96000000000004,73.16000000000003,73.26000000000005,1.6,1.59,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,468.0,0,0.9471435546875,959.4921875,959.609375,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.101914692733999,22.5,959.375,11.25,11.460000000000036,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,1.7000000000000002,1.69,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,466.0,0,0.9471435546875,959.4921875,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.2020269739016385,22.5,959.375,11.25,11.560000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,1.8,1.79,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,464.0,0,0.9471435546875,959.4921875,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.301913265720941,22.5,959.375,11.25,11.660000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,1.9000000000000001,1.8900000000000001,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,462.0,0,0.9471435546875,959.4921875,959.765625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.401905552544349,22.5,959.375,11.25,11.660000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.36000000000001,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,2.0,1.99,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,460.0,0,0.9471435546875,959.4921875,959.609375,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.501937837482501,22.5,959.375,11.25,11.660000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,2.1,2.09,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,458.0,0,0.9471435546875,959.4921875,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.601820129490534,22.5,959.375,11.25,11.760000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,2.2,2.19,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,456.0,0,0.9471435546875,959.4921875,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.7019694089140103,22.5,959.375,11.25,11.760000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,2.3000000000000003,2.29,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,454.0,0,0.9471435546875,959.4921875,959.4140625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.8019426966329775,22.5,959.375,11.25,11.960000000000036,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.46000000000004,76.96000000000004,73.16000000000003,73.26000000000005,2.4000000000000004,2.39,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,452.0,0,0.9471435546875,959.4921875,959.765625,-2.25,69,213,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.9021059753968075,22.5,959.375,12.0,12.060000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,2.5,2.49,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,450.0,0,0.9471435546875,959.4921875,959.609375,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.001821275276143,22.5,959.375,12.0,12.160000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,2.6,2.59,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,447.90000000000003,0,0.9471435546875,959.4921875,959.609375,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.1018965581872635,22.5,959.375,12.0,12.260000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,2.7,2.69,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,446.0,0,0.94720458984375,959.53125,959.765625,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.2033687752536935,22.5,959.375,12.0,12.460000000000036,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.46000000000004,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,2.8000000000000003,2.79,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,444.0,0,0.94720458984375,959.53125,959.765625,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.3019751274036935,22.5,959.375,12.0,12.560000000000002,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.56000000000006,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,2.9000000000000004,2.89,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,442.0,0,0.94720458984375,959.53125,959.765625,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.401837420354468,22.5,959.375,12.75,12.760000000000048,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.56000000000006,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,3.0,2.99,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,440.0,0,0.94720458984375,959.53125,959.765625,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.50200769878802,22.5,959.375,12.75,12.960000000000036,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.56000000000006,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,3.1,3.09,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,438.0,0,0.94720458984375,959.5703125,959.609375,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.601988986129982,22.5,959.375,12.75,13.160000000000025,-0.84375,0.333984375,1.017822265625,0.977569580078125,73.56000000000006,73.56000000000006,76.96000000000004,73.16000000000003,73.26000000000005,3.2,3.19,59.26000000000005,0.005279541015625,0.9453125,547.1,0.0,436.0,0,0.94720458984375,959.5703125,959.609375,-2.25,69,213,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
