timestamps,DiagIf_ctIumprDenom,DiagIf_tiIumprEngOnCum,DiagIf_tiIumprIdl,DiagIf_tiIumprVehSpdCum,Eng_ctMisfAdpPlausAbs,Eng_ctMisfAdpPlausNvm,Eng_ctMisfAdpPlausRel,Eng_ctMisfEmiIntl,Eng_ctMisfTiAdpRst,Exh_facOxiCat1Bnk1,Veh_pEnvLstDcy,Veh_tiEngOffEngSpdCyc,Air_bCAir_bChkCycCmpl_pEnvhk,Veh_bDiagEcuOffFin
183.9997037160383,8,180.60000000000002,0.0,124.4,0,0,0,3,0,6.886474609375,961.9140625,210,b'TRUE',b'TRUE'
184.99941916580974,8,181.60000000000002,0.0,125.4,0,0,0,3,0,6.886474609375,962.109375,210,b'TRUE',b'TRUE'
185.9996885495093,8,182.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.109375,210,b'TRUE',b'TRUE'
186.99939462379825,8,183.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.3046875,210,b'TRUE',b'TRUE'
187.99967769870727,8,184.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.109375,210,b'TRUE',b'TRUE'
189.00019872086204,8,185.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,961.9140625,210,b'TRUE',b'TRUE'
189.99966647988822,8,186.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.109375,210,b'TRUE',b'TRUE'
190.99957723925036,8,187.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.109375,210,b'TRUE',b'TRUE'
191.99965094808204,8,188.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.3046875,210,b'TRUE',b'TRUE'
192.99965739475465,8,189.60000000000002,0.30000000000000004,126.30000000000001,0,0,0,3,0,6.886474609375,962.3046875,210,b'TRUE',b'TRUE'
194.00059584184373,8,190.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.5,210,b'TRUE',b'TRUE'
195.00058230663217,8,191.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.5,210,b'TRUE',b'TRUE'
195.99961387130315,8,192.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.5,210,b'TRUE',b'TRUE'
196.99949243645278,8,193.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.3046875,210,b'TRUE',b'TRUE'
197.99953998761885,8,194.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.3046875,210,b'TRUE',b'TRUE'
198.99947444766303,8,195.60000000000002,0.0,126.30000000000001,0,0,0,3,0,6.886474609375,962.3046875,210,b'TRUE',b'TRUE'
